layer_name,input,kv_cache,tp_size,latency(ns)
input_layernorm,1583,0,4,7742
q_proj,1583,0,4,50854
k_proj,1583,0,4,12713
v_proj,1583,0,4,12713
rope,1583,0,4,2419
o_proj,1583,0,4,50854
post_layernorm,1583,0,4,7742
gate_proj,1583,0,4,177991
up_proj,1583,0,4,177991
act_fn,1583,0,4,6774
down_proj,1583,0,4,177991
final_layernorm,1583,0,4,7742
lm_head,1583,0,4,1592386
embedding,1584,0,4,3873
input_layernorm,1584,0,4,7746
q_proj,1584,0,4,50886
k_proj,1584,0,4,12721
v_proj,1584,0,4,12721
rope,1584,0,4,2420
o_proj,1584,0,4,50886
post_layernorm,1584,0,4,7746
gate_proj,1584,0,4,178103
up_proj,1584,0,4,178103
act_fn,1584,0,4,6778
down_proj,1584,0,4,178103
final_layernorm,1584,0,4,7746
lm_head,1584,0,4,1593392
embedding,1585,0,4,3875
input_layernorm,1585,0,4,7751
q_proj,1585,0,4,50918
k_proj,1585,0,4,12729
v_proj,1585,0,4,12729
rope,1585,0,4,2422
o_proj,1585,0,4,50918
post_layernorm,1585,0,4,7751
gate_proj,1585,0,4,178216
up_proj,1585,0,4,178216
act_fn,1585,0,4,6782
down_proj,1585,0,4,178216
final_layernorm,1585,0,4,7751
lm_head,1585,0,4,1594398
embedding,1586,0,4,3878
input_layernorm,1586,0,4,7756
q_proj,1586,0,4,50951
k_proj,1586,0,4,12737
v_proj,1586,0,4,12737
rope,1586,0,4,2423
o_proj,1586,0,4,50951
post_layernorm,1586,0,4,7756
gate_proj,1586,0,4,178328
up_proj,1586,0,4,178328
act_fn,1586,0,4,6787
down_proj,1586,0,4,178328
final_layernorm,1586,0,4,7756
lm_head,1586,0,4,1595404
embedding,1587,0,4,3880
input_layernorm,1587,0,4,7761
q_proj,1587,0,4,50983
k_proj,1587,0,4,12745
v_proj,1587,0,4,12745
rope,1587,0,4,2425
o_proj,1587,0,4,50983
post_layernorm,1587,0,4,7761
gate_proj,1587,0,4,178441
up_proj,1587,0,4,178441
act_fn,1587,0,4,6791
down_proj,1587,0,4,178441
final_layernorm,1587,0,4,7761
lm_head,1587,0,4,1596409
embedding,1588,0,4,3883
input_layernorm,1588,0,4,7766
q_proj,1588,0,4,51015
k_proj,1588,0,4,12753
v_proj,1588,0,4,12753
rope,1588,0,4,2427
o_proj,1588,0,4,51015
post_layernorm,1588,0,4,7766
gate_proj,1588,0,4,178553
up_proj,1588,0,4,178553
act_fn,1588,0,4,6795
down_proj,1588,0,4,178553
final_layernorm,1588,0,4,7766
lm_head,1588,0,4,1597415
embedding,1589,0,4,3885
input_layernorm,1589,0,4,7771
q_proj,1589,0,4,51047
k_proj,1589,0,4,12761
v_proj,1589,0,4,12761
rope,1589,0,4,2428
o_proj,1589,0,4,51047
post_layernorm,1589,0,4,7771
gate_proj,1589,0,4,178665
up_proj,1589,0,4,178665
act_fn,1589,0,4,6799
down_proj,1589,0,4,178665
final_layernorm,1589,0,4,7771
lm_head,1589,0,4,1598421
embedding,1590,0,4,3888
input_layernorm,1590,0,4,7776
q_proj,1590,0,4,51079
k_proj,1590,0,4,12769
v_proj,1590,0,4,12769
rope,1590,0,4,2430
o_proj,1590,0,4,51079
post_layernorm,1590,0,4,7776
gate_proj,1590,0,4,178778
up_proj,1590,0,4,178778
act_fn,1590,0,4,6804
down_proj,1590,0,4,178778
final_layernorm,1590,0,4,7776
lm_head,1590,0,4,1599427
embedding,1591,0,4,3890
input_layernorm,1591,0,4,7781
q_proj,1591,0,4,51111
k_proj,1591,0,4,12777
v_proj,1591,0,4,12777
rope,1591,0,4,2431
o_proj,1591,0,4,51111
post_layernorm,1591,0,4,7781
gate_proj,1591,0,4,178890
up_proj,1591,0,4,178890
act_fn,1591,0,4,6808
down_proj,1591,0,4,178890
final_layernorm,1591,0,4,7781
lm_head,1591,0,4,1600433
embedding,1592,0,4,3893
input_layernorm,1592,0,4,7786
q_proj,1592,0,4,51143
k_proj,1592,0,4,12785
v_proj,1592,0,4,12785
rope,1592,0,4,2433
o_proj,1592,0,4,51143
post_layernorm,1592,0,4,7786
gate_proj,1592,0,4,179003
up_proj,1592,0,4,179003
act_fn,1592,0,4,6812
down_proj,1592,0,4,179003
final_layernorm,1592,0,4,7786
lm_head,1592,0,4,1601439
embedding,1593,0,4,3895
input_layernorm,1593,0,4,7790
q_proj,1593,0,4,51175
k_proj,1593,0,4,12793
v_proj,1593,0,4,12793
rope,1593,0,4,2434
o_proj,1593,0,4,51175
post_layernorm,1593,0,4,7790
gate_proj,1593,0,4,179115
up_proj,1593,0,4,179115
act_fn,1593,0,4,6817
down_proj,1593,0,4,179115
final_layernorm,1593,0,4,7790
lm_head,1593,0,4,1602445
embedding,1594,0,4,3897
input_layernorm,1594,0,4,7795
q_proj,1594,0,4,51208
k_proj,1594,0,4,12802
v_proj,1594,0,4,12802
rope,1594,0,4,2436
o_proj,1594,0,4,51208
post_layernorm,1594,0,4,7795
gate_proj,1594,0,4,179228
up_proj,1594,0,4,179228
act_fn,1594,0,4,6821
down_proj,1594,0,4,179228
final_layernorm,1594,0,4,7795
lm_head,1594,0,4,1603451
embedding,1595,0,4,3900
input_layernorm,1595,0,4,7800
q_proj,1595,0,4,51240
k_proj,1595,0,4,12810
v_proj,1595,0,4,12810
rope,1595,0,4,2437
o_proj,1595,0,4,51240
post_layernorm,1595,0,4,7800
gate_proj,1595,0,4,179340
up_proj,1595,0,4,179340
act_fn,1595,0,4,6825
down_proj,1595,0,4,179340
final_layernorm,1595,0,4,7800
lm_head,1595,0,4,1604457
embedding,1596,0,4,3902
input_layernorm,1596,0,4,7805
q_proj,1596,0,4,51272
k_proj,1596,0,4,12818
v_proj,1596,0,4,12818
rope,1596,0,4,2439
o_proj,1596,0,4,51272
post_layernorm,1596,0,4,7805
gate_proj,1596,0,4,179452
up_proj,1596,0,4,179452
act_fn,1596,0,4,6829
down_proj,1596,0,4,179452
final_layernorm,1596,0,4,7805
lm_head,1596,0,4,1605463
embedding,1597,0,4,3905
input_layernorm,1597,0,4,7810
q_proj,1597,0,4,51304
k_proj,1597,0,4,12826
v_proj,1597,0,4,12826
rope,1597,0,4,2440
o_proj,1597,0,4,51304
post_layernorm,1597,0,4,7810
gate_proj,1597,0,4,179565
up_proj,1597,0,4,179565
act_fn,1597,0,4,6834
down_proj,1597,0,4,179565
final_layernorm,1597,0,4,7810
lm_head,1597,0,4,1606469
embedding,1598,0,4,3907
input_layernorm,1598,0,4,7815
q_proj,1598,0,4,51336
k_proj,1598,0,4,12834
v_proj,1598,0,4,12834
rope,1598,0,4,2442
o_proj,1598,0,4,51336
post_layernorm,1598,0,4,7815
gate_proj,1598,0,4,179677
up_proj,1598,0,4,179677
act_fn,1598,0,4,6838
down_proj,1598,0,4,179677
final_layernorm,1598,0,4,7815
lm_head,1598,0,4,1607475
embedding,1599,0,4,3910
input_layernorm,1599,0,4,7820
q_proj,1599,0,4,51368
k_proj,1599,0,4,12842
v_proj,1599,0,4,12842
rope,1599,0,4,2443
o_proj,1599,0,4,51368
post_layernorm,1599,0,4,7820
gate_proj,1599,0,4,179790
up_proj,1599,0,4,179790
act_fn,1599,0,4,6842
down_proj,1599,0,4,179790
final_layernorm,1599,0,4,7820
lm_head,1599,0,4,1608481
embedding,1600,0,4,3912
input_layernorm,1600,0,4,7825
q_proj,1600,0,4,51400
k_proj,1600,0,4,12850
v_proj,1600,0,4,12850
rope,1600,0,4,2445
o_proj,1600,0,4,51400
post_layernorm,1600,0,4,7825
gate_proj,1600,0,4,179902
up_proj,1600,0,4,179902
act_fn,1600,0,4,6847
down_proj,1600,0,4,179902
final_layernorm,1600,0,4,7825
lm_head,1600,0,4,1609487
embedding,1601,0,4,3915
input_layernorm,1601,0,4,7830
q_proj,1601,0,4,51432
k_proj,1601,0,4,12858
v_proj,1601,0,4,12858
rope,1601,0,4,2446
o_proj,1601,0,4,51432
post_layernorm,1601,0,4,7830
gate_proj,1601,0,4,180015
up_proj,1601,0,4,180015
act_fn,1601,0,4,6851
down_proj,1601,0,4,180015
final_layernorm,1601,0,4,7830
lm_head,1601,0,4,1610492
embedding,1602,0,4,3917
input_layernorm,1602,0,4,7834
q_proj,1602,0,4,51465
k_proj,1602,0,4,12866
v_proj,1602,0,4,12866
rope,1602,0,4,2448
o_proj,1602,0,4,51465
post_layernorm,1602,0,4,7834
gate_proj,1602,0,4,180127
up_proj,1602,0,4,180127
act_fn,1602,0,4,6855
down_proj,1602,0,4,180127
final_layernorm,1602,0,4,7834
lm_head,1602,0,4,1611498
embedding,1603,0,4,3919
input_layernorm,1603,0,4,7839
q_proj,1603,0,4,51497
k_proj,1603,0,4,12874
v_proj,1603,0,4,12874
rope,1603,0,4,2449
o_proj,1603,0,4,51497
post_layernorm,1603,0,4,7839
gate_proj,1603,0,4,180240
up_proj,1603,0,4,180240
act_fn,1603,0,4,6859
down_proj,1603,0,4,180240
final_layernorm,1603,0,4,7839
lm_head,1603,0,4,1612504
embedding,1604,0,4,3922
input_layernorm,1604,0,4,7844
q_proj,1604,0,4,51529
k_proj,1604,0,4,12882
v_proj,1604,0,4,12882
rope,1604,0,4,2451
o_proj,1604,0,4,51529
post_layernorm,1604,0,4,7844
gate_proj,1604,0,4,180352
up_proj,1604,0,4,180352
act_fn,1604,0,4,6864
down_proj,1604,0,4,180352
final_layernorm,1604,0,4,7844
lm_head,1604,0,4,1613510
embedding,1605,0,4,3924
input_layernorm,1605,0,4,7849
q_proj,1605,0,4,51561
k_proj,1605,0,4,12890
v_proj,1605,0,4,12890
rope,1605,0,4,2453
o_proj,1605,0,4,51561
post_layernorm,1605,0,4,7849
gate_proj,1605,0,4,180464
up_proj,1605,0,4,180464
act_fn,1605,0,4,6868
down_proj,1605,0,4,180464
final_layernorm,1605,0,4,7849
lm_head,1605,0,4,1614516
embedding,1606,0,4,3927
input_layernorm,1606,0,4,7854
q_proj,1606,0,4,51593
k_proj,1606,0,4,12898
v_proj,1606,0,4,12898
rope,1606,0,4,2454
o_proj,1606,0,4,51593
post_layernorm,1606,0,4,7854
gate_proj,1606,0,4,180577
up_proj,1606,0,4,180577
act_fn,1606,0,4,6872
down_proj,1606,0,4,180577
final_layernorm,1606,0,4,7854
lm_head,1606,0,4,1615522
embedding,1607,0,4,3929
input_layernorm,1607,0,4,7859
q_proj,1607,0,4,51625
k_proj,1607,0,4,12906
v_proj,1607,0,4,12906
rope,1607,0,4,2456
o_proj,1607,0,4,51625
post_layernorm,1607,0,4,7859
gate_proj,1607,0,4,180689
up_proj,1607,0,4,180689
act_fn,1607,0,4,6877
down_proj,1607,0,4,180689
final_layernorm,1607,0,4,7859
lm_head,1607,0,4,1616528
embedding,1608,0,4,3932
input_layernorm,1608,0,4,7864
q_proj,1608,0,4,51657
k_proj,1608,0,4,12914
v_proj,1608,0,4,12914
rope,1608,0,4,2457
o_proj,1608,0,4,51657
post_layernorm,1608,0,4,7864
gate_proj,1608,0,4,180802
up_proj,1608,0,4,180802
act_fn,1608,0,4,6881
down_proj,1608,0,4,180802
final_layernorm,1608,0,4,7864
lm_head,1608,0,4,1617534
embedding,1609,0,4,3934
input_layernorm,1609,0,4,7869
q_proj,1609,0,4,51689
k_proj,1609,0,4,12922
v_proj,1609,0,4,12922
rope,1609,0,4,2459
o_proj,1609,0,4,51689
post_layernorm,1609,0,4,7869
gate_proj,1609,0,4,180914
up_proj,1609,0,4,180914
act_fn,1609,0,4,6885
down_proj,1609,0,4,180914
final_layernorm,1609,0,4,7869
lm_head,1609,0,4,1618540
embedding,1610,0,4,3937
input_layernorm,1610,0,4,7874
q_proj,1610,0,4,51722
k_proj,1610,0,4,12930
v_proj,1610,0,4,12930
rope,1610,0,4,2460
o_proj,1610,0,4,51722
post_layernorm,1610,0,4,7874
gate_proj,1610,0,4,181027
up_proj,1610,0,4,181027
act_fn,1610,0,4,6889
down_proj,1610,0,4,181027
final_layernorm,1610,0,4,7874
lm_head,1610,0,4,1619546
embedding,1611,0,4,3939
input_layernorm,1611,0,4,7878
q_proj,1611,0,4,51754
k_proj,1611,0,4,12938
v_proj,1611,0,4,12938
rope,1611,0,4,2462
o_proj,1611,0,4,51754
post_layernorm,1611,0,4,7878
gate_proj,1611,0,4,181139
up_proj,1611,0,4,181139
act_fn,1611,0,4,6894
down_proj,1611,0,4,181139
final_layernorm,1611,0,4,7878
lm_head,1611,0,4,1620552
embedding,1612,0,4,3941
input_layernorm,1612,0,4,7883
q_proj,1612,0,4,51786
k_proj,1612,0,4,12946
v_proj,1612,0,4,12946
rope,1612,0,4,2463
o_proj,1612,0,4,51786
post_layernorm,1612,0,4,7883
gate_proj,1612,0,4,181252
up_proj,1612,0,4,181252
act_fn,1612,0,4,6898
down_proj,1612,0,4,181252
final_layernorm,1612,0,4,7883
lm_head,1612,0,4,1621558
embedding,1613,0,4,3944
input_layernorm,1613,0,4,7888
q_proj,1613,0,4,51818
k_proj,1613,0,4,12954
v_proj,1613,0,4,12954
rope,1613,0,4,2465
o_proj,1613,0,4,51818
post_layernorm,1613,0,4,7888
gate_proj,1613,0,4,181364
up_proj,1613,0,4,181364
act_fn,1613,0,4,6902
down_proj,1613,0,4,181364
final_layernorm,1613,0,4,7888
lm_head,1613,0,4,1622564
embedding,1614,0,4,3946
input_layernorm,1614,0,4,7893
q_proj,1614,0,4,51850
k_proj,1614,0,4,12962
v_proj,1614,0,4,12962
rope,1614,0,4,2466
o_proj,1614,0,4,51850
post_layernorm,1614,0,4,7893
gate_proj,1614,0,4,181476
up_proj,1614,0,4,181476
act_fn,1614,0,4,6906
down_proj,1614,0,4,181476
final_layernorm,1614,0,4,7893
lm_head,1614,0,4,1623570
embedding,1615,0,4,3949
input_layernorm,1615,0,4,7898
q_proj,1615,0,4,51882
k_proj,1615,0,4,12970
v_proj,1615,0,4,12970
rope,1615,0,4,2468
o_proj,1615,0,4,51882
post_layernorm,1615,0,4,7898
gate_proj,1615,0,4,181589
up_proj,1615,0,4,181589
act_fn,1615,0,4,6911
down_proj,1615,0,4,181589
final_layernorm,1615,0,4,7898
lm_head,1615,0,4,1624576
embedding,1616,0,4,3951
input_layernorm,1616,0,4,7903
q_proj,1616,0,4,51914
k_proj,1616,0,4,12978
v_proj,1616,0,4,12978
rope,1616,0,4,2469
o_proj,1616,0,4,51914
post_layernorm,1616,0,4,7903
gate_proj,1616,0,4,181701
up_proj,1616,0,4,181701
act_fn,1616,0,4,6915
down_proj,1616,0,4,181701
final_layernorm,1616,0,4,7903
lm_head,1616,0,4,1625581
embedding,1617,0,4,3954
input_layernorm,1617,0,4,7908
q_proj,1617,0,4,51946
k_proj,1617,0,4,12986
v_proj,1617,0,4,12986
rope,1617,0,4,2471
o_proj,1617,0,4,51946
post_layernorm,1617,0,4,7908
gate_proj,1617,0,4,181814
up_proj,1617,0,4,181814
act_fn,1617,0,4,6919
down_proj,1617,0,4,181814
final_layernorm,1617,0,4,7908
lm_head,1617,0,4,1626587
embedding,1618,0,4,3956
input_layernorm,1618,0,4,7913
q_proj,1618,0,4,51979
k_proj,1618,0,4,12994
v_proj,1618,0,4,12994
rope,1618,0,4,2472
o_proj,1618,0,4,51979
post_layernorm,1618,0,4,7913
gate_proj,1618,0,4,181926
up_proj,1618,0,4,181926
act_fn,1618,0,4,6924
down_proj,1618,0,4,181926
final_layernorm,1618,0,4,7913
lm_head,1618,0,4,1627593
embedding,1619,0,4,3959
input_layernorm,1619,0,4,7918
q_proj,1619,0,4,52011
k_proj,1619,0,4,13002
v_proj,1619,0,4,13002
rope,1619,0,4,2474
o_proj,1619,0,4,52011
post_layernorm,1619,0,4,7918
gate_proj,1619,0,4,182039
up_proj,1619,0,4,182039
act_fn,1619,0,4,6928
down_proj,1619,0,4,182039
final_layernorm,1619,0,4,7918
lm_head,1619,0,4,1628599
embedding,1620,0,4,3961
input_layernorm,1620,0,4,7923
q_proj,1620,0,4,52043
k_proj,1620,0,4,13010
v_proj,1620,0,4,13010
rope,1620,0,4,2475
o_proj,1620,0,4,52043
post_layernorm,1620,0,4,7923
gate_proj,1620,0,4,182151
up_proj,1620,0,4,182151
act_fn,1620,0,4,6932
down_proj,1620,0,4,182151
final_layernorm,1620,0,4,7923
lm_head,1620,0,4,1629605
embedding,1621,0,4,3963
input_layernorm,1621,0,4,7927
q_proj,1621,0,4,52075
k_proj,1621,0,4,13018
v_proj,1621,0,4,13018
rope,1621,0,4,2477
o_proj,1621,0,4,52075
post_layernorm,1621,0,4,7927
gate_proj,1621,0,4,182263
up_proj,1621,0,4,182263
act_fn,1621,0,4,6936
down_proj,1621,0,4,182263
final_layernorm,1621,0,4,7927
lm_head,1621,0,4,1630611
embedding,1622,0,4,3966
input_layernorm,1622,0,4,7932
q_proj,1622,0,4,52107
k_proj,1622,0,4,13026
v_proj,1622,0,4,13026
rope,1622,0,4,2478
o_proj,1622,0,4,52107
post_layernorm,1622,0,4,7932
gate_proj,1622,0,4,182376
up_proj,1622,0,4,182376
act_fn,1622,0,4,6941
down_proj,1622,0,4,182376
final_layernorm,1622,0,4,7932
lm_head,1622,0,4,1631617
embedding,1623,0,4,3968
input_layernorm,1623,0,4,7937
q_proj,1623,0,4,52139
k_proj,1623,0,4,13034
v_proj,1623,0,4,13034
rope,1623,0,4,2480
o_proj,1623,0,4,52139
post_layernorm,1623,0,4,7937
gate_proj,1623,0,4,182488
up_proj,1623,0,4,182488
act_fn,1623,0,4,6945
down_proj,1623,0,4,182488
final_layernorm,1623,0,4,7937
lm_head,1623,0,4,1632623
embedding,1624,0,4,3971
input_layernorm,1624,0,4,7942
q_proj,1624,0,4,52171
k_proj,1624,0,4,13042
v_proj,1624,0,4,13042
rope,1624,0,4,2482
o_proj,1624,0,4,52171
post_layernorm,1624,0,4,7942
gate_proj,1624,0,4,182601
up_proj,1624,0,4,182601
act_fn,1624,0,4,6949
down_proj,1624,0,4,182601
final_layernorm,1624,0,4,7942
lm_head,1624,0,4,1633629
embedding,1625,0,4,3973
input_layernorm,1625,0,4,7947
q_proj,1625,0,4,52203
k_proj,1625,0,4,13050
v_proj,1625,0,4,13050
rope,1625,0,4,2483
o_proj,1625,0,4,52203
post_layernorm,1625,0,4,7947
gate_proj,1625,0,4,182713
up_proj,1625,0,4,182713
act_fn,1625,0,4,6954
down_proj,1625,0,4,182713
final_layernorm,1625,0,4,7947
lm_head,1625,0,4,1634635
embedding,1626,0,4,3976
input_layernorm,1626,0,4,7952
q_proj,1626,0,4,52236
k_proj,1626,0,4,13059
v_proj,1626,0,4,13059
rope,1626,0,4,2485
o_proj,1626,0,4,52236
post_layernorm,1626,0,4,7952
gate_proj,1626,0,4,182826
up_proj,1626,0,4,182826
act_fn,1626,0,4,6958
down_proj,1626,0,4,182826
final_layernorm,1626,0,4,7952
lm_head,1626,0,4,1635641
embedding,1627,0,4,3978
input_layernorm,1627,0,4,7957
q_proj,1627,0,4,52268
k_proj,1627,0,4,13067
v_proj,1627,0,4,13067
rope,1627,0,4,2486
o_proj,1627,0,4,52268
post_layernorm,1627,0,4,7957
gate_proj,1627,0,4,182938
up_proj,1627,0,4,182938
act_fn,1627,0,4,6962
down_proj,1627,0,4,182938
final_layernorm,1627,0,4,7957
lm_head,1627,0,4,1636647
embedding,1628,0,4,3981
input_layernorm,1628,0,4,7962
q_proj,1628,0,4,52300
k_proj,1628,0,4,13075
v_proj,1628,0,4,13075
rope,1628,0,4,2488
o_proj,1628,0,4,52300
post_layernorm,1628,0,4,7962
gate_proj,1628,0,4,183051
up_proj,1628,0,4,183051
act_fn,1628,0,4,6966
down_proj,1628,0,4,183051
final_layernorm,1628,0,4,7962
lm_head,1628,0,4,1637653
embedding,1629,0,4,3983
input_layernorm,1629,0,4,7967
q_proj,1629,0,4,52332
k_proj,1629,0,4,13083
v_proj,1629,0,4,13083
rope,1629,0,4,2489
o_proj,1629,0,4,52332
post_layernorm,1629,0,4,7967
gate_proj,1629,0,4,183163
up_proj,1629,0,4,183163
act_fn,1629,0,4,6971
down_proj,1629,0,4,183163
final_layernorm,1629,0,4,7967
lm_head,1629,0,4,1638659
embedding,1630,0,4,3985
input_layernorm,1630,0,4,7971
q_proj,1630,0,4,52364
k_proj,1630,0,4,13091
v_proj,1630,0,4,13091
rope,1630,0,4,2491
o_proj,1630,0,4,52364
post_layernorm,1630,0,4,7971
gate_proj,1630,0,4,183275
up_proj,1630,0,4,183275
act_fn,1630,0,4,6975
down_proj,1630,0,4,183275
final_layernorm,1630,0,4,7971
lm_head,1630,0,4,1639664
embedding,1631,0,4,3988
input_layernorm,1631,0,4,7976
q_proj,1631,0,4,52396
k_proj,1631,0,4,13099
v_proj,1631,0,4,13099
rope,1631,0,4,2492
o_proj,1631,0,4,52396
post_layernorm,1631,0,4,7976
gate_proj,1631,0,4,183388
up_proj,1631,0,4,183388
act_fn,1631,0,4,6979
down_proj,1631,0,4,183388
final_layernorm,1631,0,4,7976
lm_head,1631,0,4,1640670
embedding,1632,0,4,3990
input_layernorm,1632,0,4,7981
q_proj,1632,0,4,52428
k_proj,1632,0,4,13107
v_proj,1632,0,4,13107
rope,1632,0,4,2494
o_proj,1632,0,4,52428
post_layernorm,1632,0,4,7981
gate_proj,1632,0,4,183500
up_proj,1632,0,4,183500
act_fn,1632,0,4,6983
down_proj,1632,0,4,183500
final_layernorm,1632,0,4,7981
lm_head,1632,0,4,1641676
embedding,1633,0,4,3993
input_layernorm,1633,0,4,7986
q_proj,1633,0,4,52460
k_proj,1633,0,4,13115
v_proj,1633,0,4,13115
rope,1633,0,4,2495
o_proj,1633,0,4,52460
post_layernorm,1633,0,4,7986
gate_proj,1633,0,4,183613
up_proj,1633,0,4,183613
act_fn,1633,0,4,6988
down_proj,1633,0,4,183613
final_layernorm,1633,0,4,7986
lm_head,1633,0,4,1642682
embedding,1634,0,4,3995
input_layernorm,1634,0,4,7991
q_proj,1634,0,4,52493
k_proj,1634,0,4,13123
v_proj,1634,0,4,13123
rope,1634,0,4,2497
o_proj,1634,0,4,52493
post_layernorm,1634,0,4,7991
gate_proj,1634,0,4,183725
up_proj,1634,0,4,183725
act_fn,1634,0,4,6992
down_proj,1634,0,4,183725
final_layernorm,1634,0,4,7991
lm_head,1634,0,4,1643688
embedding,1635,0,4,3998
input_layernorm,1635,0,4,7996
q_proj,1635,0,4,52525
k_proj,1635,0,4,13131
v_proj,1635,0,4,13131
rope,1635,0,4,2498
o_proj,1635,0,4,52525
post_layernorm,1635,0,4,7996
gate_proj,1635,0,4,183838
up_proj,1635,0,4,183838
act_fn,1635,0,4,6996
down_proj,1635,0,4,183838
final_layernorm,1635,0,4,7996
lm_head,1635,0,4,1644694
embedding,1636,0,4,4000
input_layernorm,1636,0,4,8001
q_proj,1636,0,4,52557
k_proj,1636,0,4,13139
v_proj,1636,0,4,13139
rope,1636,0,4,2500
o_proj,1636,0,4,52557
post_layernorm,1636,0,4,8001
gate_proj,1636,0,4,183950
up_proj,1636,0,4,183950
act_fn,1636,0,4,7001
down_proj,1636,0,4,183950
final_layernorm,1636,0,4,8001
lm_head,1636,0,4,1645700
embedding,1637,0,4,4003
input_layernorm,1637,0,4,8006
q_proj,1637,0,4,52589
k_proj,1637,0,4,13147
v_proj,1637,0,4,13147
rope,1637,0,4,2501
o_proj,1637,0,4,52589
post_layernorm,1637,0,4,8006
gate_proj,1637,0,4,184062
up_proj,1637,0,4,184062
act_fn,1637,0,4,7005
down_proj,1637,0,4,184062
final_layernorm,1637,0,4,8006
lm_head,1637,0,4,1646706
embedding,1638,0,4,4005
input_layernorm,1638,0,4,8011
q_proj,1638,0,4,52621
k_proj,1638,0,4,13155
v_proj,1638,0,4,13155
rope,1638,0,4,2503
o_proj,1638,0,4,52621
post_layernorm,1638,0,4,8011
gate_proj,1638,0,4,184175
up_proj,1638,0,4,184175
act_fn,1638,0,4,7009
down_proj,1638,0,4,184175
final_layernorm,1638,0,4,8011
lm_head,1638,0,4,1647712
embedding,1639,0,4,4007
input_layernorm,1639,0,4,8015
q_proj,1639,0,4,52653
k_proj,1639,0,4,13163
v_proj,1639,0,4,13163
rope,1639,0,4,2504
o_proj,1639,0,4,52653
post_layernorm,1639,0,4,8015
gate_proj,1639,0,4,184287
up_proj,1639,0,4,184287
act_fn,1639,0,4,7013
down_proj,1639,0,4,184287
final_layernorm,1639,0,4,8015
lm_head,1639,0,4,1648718
embedding,1640,0,4,4010
input_layernorm,1640,0,4,8020
q_proj,1640,0,4,52685
k_proj,1640,0,4,13171
v_proj,1640,0,4,13171
rope,1640,0,4,2506
o_proj,1640,0,4,52685
post_layernorm,1640,0,4,8020
gate_proj,1640,0,4,184400
up_proj,1640,0,4,184400
act_fn,1640,0,4,7018
down_proj,1640,0,4,184400
final_layernorm,1640,0,4,8020
lm_head,1640,0,4,1649724
embedding,1641,0,4,4012
input_layernorm,1641,0,4,8025
q_proj,1641,0,4,52717
k_proj,1641,0,4,13179
v_proj,1641,0,4,13179
rope,1641,0,4,2508
o_proj,1641,0,4,52717
post_layernorm,1641,0,4,8025
gate_proj,1641,0,4,184512
up_proj,1641,0,4,184512
act_fn,1641,0,4,7022
down_proj,1641,0,4,184512
final_layernorm,1641,0,4,8025
lm_head,1641,0,4,1650730
embedding,1642,0,4,4015
input_layernorm,1642,0,4,8030
q_proj,1642,0,4,52750
k_proj,1642,0,4,13187
v_proj,1642,0,4,13187
rope,1642,0,4,2509
o_proj,1642,0,4,52750
post_layernorm,1642,0,4,8030
gate_proj,1642,0,4,184625
up_proj,1642,0,4,184625
act_fn,1642,0,4,7026
down_proj,1642,0,4,184625
final_layernorm,1642,0,4,8030
lm_head,1642,0,4,1651736
embedding,1643,0,4,4017
input_layernorm,1643,0,4,8035
q_proj,1643,0,4,52782
k_proj,1643,0,4,13195
v_proj,1643,0,4,13195
rope,1643,0,4,2511
o_proj,1643,0,4,52782
post_layernorm,1643,0,4,8035
gate_proj,1643,0,4,184737
up_proj,1643,0,4,184737
act_fn,1643,0,4,7031
down_proj,1643,0,4,184737
final_layernorm,1643,0,4,8035
lm_head,1643,0,4,1652742
embedding,1644,0,4,4020
input_layernorm,1644,0,4,8040
q_proj,1644,0,4,52814
k_proj,1644,0,4,13203
v_proj,1644,0,4,13203
rope,1644,0,4,2512
o_proj,1644,0,4,52814
post_layernorm,1644,0,4,8040
gate_proj,1644,0,4,184850
up_proj,1644,0,4,184850
act_fn,1644,0,4,7035
down_proj,1644,0,4,184850
final_layernorm,1644,0,4,8040
lm_head,1644,0,4,1653747
embedding,1645,0,4,4022
input_layernorm,1645,0,4,8045
q_proj,1645,0,4,52846
k_proj,1645,0,4,13211
v_proj,1645,0,4,13211
rope,1645,0,4,2514
o_proj,1645,0,4,52846
post_layernorm,1645,0,4,8045
gate_proj,1645,0,4,184962
up_proj,1645,0,4,184962
act_fn,1645,0,4,7039
down_proj,1645,0,4,184962
final_layernorm,1645,0,4,8045
lm_head,1645,0,4,1654753
embedding,1646,0,4,4025
input_layernorm,1646,0,4,8050
q_proj,1646,0,4,52878
k_proj,1646,0,4,13219
v_proj,1646,0,4,13219
rope,1646,0,4,2515
o_proj,1646,0,4,52878
post_layernorm,1646,0,4,8050
gate_proj,1646,0,4,185074
up_proj,1646,0,4,185074
act_fn,1646,0,4,7043
down_proj,1646,0,4,185074
final_layernorm,1646,0,4,8050
lm_head,1646,0,4,1655759
embedding,1647,0,4,4027
input_layernorm,1647,0,4,8055
q_proj,1647,0,4,52910
k_proj,1647,0,4,13227
v_proj,1647,0,4,13227
rope,1647,0,4,2517
o_proj,1647,0,4,52910
post_layernorm,1647,0,4,8055
gate_proj,1647,0,4,185187
up_proj,1647,0,4,185187
act_fn,1647,0,4,7048
down_proj,1647,0,4,185187
final_layernorm,1647,0,4,8055
lm_head,1647,0,4,1656765
embedding,1648,0,4,4029
