regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,32,16,0.5,4.0,1024,2048,1024,4096,2560,4921.646,5969.901,5210.223,0.2753
mixed,32,16,0.5,4.0,1024,2048,2048,8192,5120,6659.402,8749.25,7250.659,0.2829
mixed,32,16,0.5,4.0,1024,2048,4096,16384,10240,10172.19,14326.48,11326.839,0.2779
mixed,32,16,0.5,4.0,1024,4096,128,512,320,5582.638,5706.892,5625.087,0.3416
mixed,32,16,0.5,4.0,1024,4096,256,1024,640,5803.915,6063.497,5866.218,0.24
mixed,32,16,0.5,4.0,1024,4096,512,2048,1280,6227.587,6760.318,6389.602,0.3041
mixed,32,16,0.5,4.0,1024,4096,1024,4096,2560,7104.753,8156.447,7394.477,0.2755
mixed,32,16,0.5,4.0,1024,4096,2048,8192,5120,8850.003,10944.903,9389.224,0.2574
mixed,32,16,0.5,4.0,1024,4096,4096,16384,10240,12348.721,16524.056,13476.468,0.2701
mixed,32,16,0.5,4.0,1024,8192,128,512,320,10018.75,10152.192,10055.359,0.2743
mixed,32,16,0.5,4.0,1024,8192,256,1024,640,10240.469,10490.132,10310.229,0.2794
mixed,32,16,0.5,4.0,1024,8192,512,2048,1280,10672.912,11209.25,10836.617,0.3052
mixed,32,16,0.5,4.0,1024,8192,1024,4096,2560,11545.344,12597.423,11862.428,0.3014
mixed,32,16,0.5,4.0,1024,8192,2048,8192,5120,13290.369,15366.423,13865.812,0.2772
mixed,32,16,0.5,4.0,1024,8192,4096,16384,10240,16767.388,20994.09,17868.904,0.2606
mixed,32,16,0.5,4.0,2048,0,128,512,320,3009.384,3139.364,3039.812,0.2341
mixed,32,16,0.5,4.0,2048,0,256,1024,640,3227.427,3495.293,3295.682,0.2548
mixed,32,16,0.5,4.0,2048,0,512,2048,1280,3663.737,4185.775,3828.373,0.3154
mixed,32,16,0.5,4.0,2048,0,1024,4096,2560,4526.055,5564.853,4835.809,0.2982
mixed,32,16,0.5,4.0,2048,0,2048,8192,5120,6260.969,8352.225,6781.502,0.2489
mixed,32,16,0.5,4.0,2048,0,4096,16384,10240,9756.712,13937.111,10898.799,0.2732
mixed,32,16,0.5,4.0,2048,512,128,512,320,4030.068,4156.881,4071.187,0.3242
mixed,32,16,0.5,4.0,2048,512,256,1024,640,4244.654,4510.153,4312.684,0.2562
mixed,32,16,0.5,4.0,2048,512,512,2048,1280,4684.425,5203.804,4820.549,0.2621
mixed,32,16,0.5,4.0,2048,512,1024,4096,2560,5556.181,6599.041,5866.515,0.2976
mixed,32,16,0.5,4.0,2048,512,2048,8192,5120,7289.557,9397.999,7870.634,0.2756
mixed,32,16,0.5,4.0,2048,512,4096,16384,10240,10777.172,14963.817,11864.226,0.2596
mixed,32,16,0.5,4.0,2048,1024,128,512,320,5068.482,5192.379,5093.761,0.204
mixed,32,16,0.5,4.0,2048,1024,256,1024,640,5280.445,5538.393,5346.14,0.2547
mixed,32,16,0.5,4.0,2048,1024,512,2048,1280,5720.567,6239.851,5876.818,0.3009
mixed,32,16,0.5,4.0,2048,1024,1024,4096,2560,6588.772,7629.108,6861.214,0.2619
mixed,32,16,0.5,4.0,2048,1024,2048,8192,5120,8318.755,10420.573,8875.993,0.2651
mixed,32,16,0.5,4.0,2048,1024,4096,16384,10240,11776.355,15998.931,12907.565,0.2679
mixed,32,16,0.5,4.0,2048,2048,128,512,320,7136.44,7256.57,7169.977,0.2792
mixed,32,16,0.5,4.0,2048,2048,256,1024,640,7348.887,7594.708,7416.567,0.2753
mixed,32,16,0.5,4.0,2048,2048,512,2048,1280,7785.008,8316.937,7937.869,0.2874
mixed,32,16,0.5,4.0,2048,2048,1024,4096,2560,8654.369,9686.669,8958.622,0.2947
mixed,32,16,0.5,4.0,2048,2048,2048,8192,5120,10391.204,12489.911,10976.656,0.279
mixed,32,16,0.5,4.0,2048,2048,4096,16384,10240,13897.312,18062.024,15003.108,0.2655
mixed,32,16,0.5,4.0,2048,4096,128,512,320,11419.723,11554.855,11467.853,0.3562
mixed,32,16,0.5,4.0,2048,4096,256,1024,640,11638.694,11898.693,11729.095,0.3477
mixed,32,16,0.5,4.0,2048,4096,512,2048,1280,12071.804,12602.453,12231.613,0.3012
mixed,32,16,0.5,4.0,2048,4096,1024,4096,2560,12948.397,14003.489,13252.234,0.288
mixed,32,16,0.5,4.0,2048,4096,2048,8192,5120,14690.767,16777.958,15237.8,0.2621
mixed,32,16,0.5,4.0,2048,4096,4096,16384,10240,18174.359,22363.366,19318.976,0.2732
mixed,32,16,0.5,4.0,2048,8192,128,512,320,19430.807,19546.486,19107.301,-2.7966
mixed,32,16,0.5,4.0,2048,8192,256,1024,640,19291.042,19556.478,19713.974,1.5933
mixed,32,16,0.5,4.0,2048,8192,512,2048,1280,20907.231,20046.678,19671.772,
mixed,32,16,0.5,4.0,2048,8192,1024,4096,2560,20376.815,23160.22,20093.586,-0.1018
mixed,32,16,0.5,4.0,2048,8192,2048,8192,5120,21553.181,23093.765,21614.52,0.0398
mixed,32,16,0.5,4.0,2048,8192,4096,16384,10240,27005.594,31206.574,24067.559,-0.6994
pure,32,24,0.75,4.0,0,0,128,512,416,342.137,403.417,377.561,0.5781
pure,32,24,0.75,4.0,0,0,256,1024,832,651.124,781.234,743.635,0.711
pure,32,24,0.75,4.0,0,0,512,2048,1664,1218.859,1488.036,1420.838,0.7504
pure,32,24,0.75,4.0,0,0,1024,4096,3328,2348.182,2879.501,2780.527,0.8137
pure,32,24,0.75,4.0,0,0,2048,8192,6656,4629.516,5666.875,5485.019,0.8247
pure,32,24,0.75,4.0,0,0,4096,16384,13312,9172.287,11268.344,10893.278,0.8211
mixed,32,24,0.75,4.0,16,0,128,512,416,389.433,456.376,436.121,0.6974
mixed,32,24,0.75,4.0,16,0,256,1024,832,673.813,806.291,763.891,0.6799
mixed,32,24,0.75,4.0,16,0,512,2048,1664,1238.281,1496.87,1446.759,0.8062
mixed,32,24,0.75,4.0,16,0,1024,4096,3328,2376.311,2905.451,2829.325,0.8561
mixed,32,24,0.75,4.0,16,0,2048,8192,6656,4626.767,5686.108,5526.4,0.8492
mixed,32,24,0.75,4.0,16,0,4096,16384,13312,9196.798,11251.326,10886.438,0.8224
mixed,32,24,0.75,4.0,16,512,128,512,416,440.984,503.351,485.144,0.7081
mixed,32,24,0.75,4.0,16,512,256,1024,832,723.893,850.833,813.651,0.7071
mixed,32,24,0.75,4.0,16,512,512,2048,1664,1301.387,1552.486,1507.88,0.8224
mixed,32,24,0.75,4.0,16,512,1024,4096,3328,2423.958,2958.861,2842.319,0.7821
mixed,32,24,0.75,4.0,16,512,2048,8192,6656,4696.174,5756.25,5595.423,0.8483
mixed,32,24,0.75,4.0,16,512,4096,16384,13312,9259.648,11315.163,10930.275,0.8128
mixed,32,24,0.75,4.0,16,1024,128,512,416,446.361,510.55,496.952,0.7882
mixed,32,24,0.75,4.0,16,1024,256,1024,832,725.46,860.529,835.377,0.8138
mixed,32,24,0.75,4.0,16,1024,512,2048,1664,1305.031,1551.045,1512.964,0.8452
mixed,32,24,0.75,4.0,16,1024,1024,4096,3328,2429.175,2955.183,2870.418,0.8389
mixed,32,24,0.75,4.0,16,1024,2048,8192,6656,4706.829,5727.903,5581.219,0.8563
mixed,32,24,0.75,4.0,16,1024,4096,16384,13312,9233.983,11322.335,10900.579,0.798
mixed,32,24,0.75,4.0,16,2048,128,512,416,484.599,550.615,533.209,0.7363
mixed,32,24,0.75,4.0,16,2048,256,1024,832,766.197,894.736,865.459,0.7722
mixed,32,24,0.75,4.0,16,2048,512,2048,1664,1340.554,1596.646,1530.598,0.7421
mixed,32,24,0.75,4.0,16,2048,1024,4096,3328,2470.453,2980.526,2891.313,0.8251
mixed,32,24,0.75,4.0,16,2048,2048,8192,6656,4745.234,5772.577,5595.81,0.8279
mixed,32,24,0.75,4.0,16,2048,4096,16384,13312,9266.21,11352.8,11070.532,0.8647
mixed,32,24,0.75,4.0,16,4096,128,512,416,535.35,600.342,580.791,0.6992
mixed,32,24,0.75,4.0,16,4096,256,1024,832,819.057,948.814,918.158,0.7637
mixed,32,24,0.75,4.0,16,4096,512,2048,1664,1390.631,1645.283,1595.462,0.8044
mixed,32,24,0.75,4.0,16,4096,1024,4096,3328,2514.326,3041.453,2948.656,0.824
mixed,32,24,0.75,4.0,16,4096,2048,8192,6656,4773.262,5833.216,5660.48,0.837
mixed,32,24,0.75,4.0,16,4096,4096,16384,13312,9346.37,11397.377,11104.74,0.8573
mixed,32,24,0.75,4.0,16,8192,128,512,416,617.302,680.983,669.781,0.8241
mixed,32,24,0.75,4.0,16,8192,256,1024,832,901.011,1032.717,989.2,0.6696
mixed,32,24,0.75,4.0,16,8192,512,2048,1664,1477.51,1726.208,1698.69,0.8894
mixed,32,24,0.75,4.0,16,8192,1024,4096,3328,2614.673,3125.547,3024.175,0.8016
mixed,32,24,0.75,4.0,16,8192,2048,8192,6656,4881.933,5923.07,5681.697,0.7682
mixed,32,24,0.75,4.0,16,8192,4096,16384,13312,9416.324,11495.934,11250.342,0.8819
mixed,32,24,0.75,4.0,32,0,128,512,416,424.089,495.13,466.135,0.5919
mixed,32,24,0.75,4.0,32,0,256,1024,832,702.517,841.553,807.602,0.7558
mixed,32,24,0.75,4.0,32,0,512,2048,1664,1278.443,1537.415,1492.103,0.825
mixed,32,24,0.75,4.0,32,0,1024,4096,3328,2408.282,2932.978,2834.643,0.8126
mixed,32,24,0.75,4.0,32,0,2048,8192,6656,4682.673,5718.529,5499.365,0.7884
mixed,32,24,0.75,4.0,32,0,4096,16384,13312,9198.057,11312.326,10984.777,0.8451
mixed,32,24,0.75,4.0,32,512,128,512,416,475.609,546.17,517.944,0.6
mixed,32,24,0.75,4.0,32,512,256,1024,832,756.502,889.522,855.153,0.7416
mixed,32,24,0.75,4.0,32,512,512,2048,1664,1322.987,1590.214,1522.279,0.7458
mixed,32,24,0.75,4.0,32,512,1024,4096,3328,2466.649,2976.112,2882.995,0.8172
mixed,32,24,0.75,4.0,32,512,2048,8192,6656,4720.559,5778.627,5541.285,0.7757
mixed,32,24,0.75,4.0,32,512,4096,16384,13312,9290.566,11354.566,10928.039,0.7933
mixed,32,24,0.75,4.0,32,1024,128,512,416,492.119,554.68,530.389,0.6117
mixed,32,24,0.75,4.0,32,1024,256,1024,832,768.341,899.251,860.464,0.7037
mixed,32,24,0.75,4.0,32,1024,512,2048,1664,1341.705,1602.788,1527.081,0.71
mixed,32,24,0.75,4.0,32,1024,1024,4096,3328,2462.298,2998.803,2890.19,0.7976
mixed,32,24,0.75,4.0,32,1024,2048,8192,6656,4728.372,5799.392,5560.326,0.7768
mixed,32,24,0.75,4.0,32,1024,4096,16384,13312,9259.279,11352.935,10981.035,0.8224
mixed,32,24,0.75,4.0,32,2048,128,512,416,577.685,641.557,620.182,0.6653
mixed,32,24,0.75,4.0,32,2048,256,1024,832,854.707,985.138,953.585,0.7581
mixed,32,24,0.75,4.0,32,2048,512,2048,1664,1431.594,1687.749,1643.17,0.826
mixed,32,24,0.75,4.0,32,2048,1024,4096,3328,2562.647,3069.548,2960.273,0.7844
mixed,32,24,0.75,4.0,32,2048,2048,8192,6656,4815.667,5855.841,5756.995,0.905
mixed,32,24,0.75,4.0,32,2048,4096,16384,13312,9385.512,11418.44,11089.101,0.838
mixed,32,24,0.75,4.0,32,4096,128,512,416,660.468,719.443,703.638,0.732
mixed,32,24,0.75,4.0,32,4096,256,1024,832,941.103,1066.288,1037.39,0.7692
mixed,32,24,0.75,4.0,32,4096,512,2048,1664,1507.114,1780.199,1720.901,0.7829
mixed,32,24,0.75,4.0,32,4096,1024,4096,3328,2639.569,3157.899,3046.703,0.7855
mixed,32,24,0.75,4.0,32,4096,2048,8192,6656,4899.859,5968.991,5763.176,0.8075
mixed,32,24,0.75,4.0,32,4096,4096,16384,13312,9447.053,11539.147,11106.867,0.7934
mixed,32,24,0.75,4.0,32,8192,128,512,416,799.508,862.481,839.731,0.6387
mixed,32,24,0.75,4.0,32,8192,256,1024,832,1080.079,1218.059,1165.903,0.622
mixed,32,24,0.75,4.0,32,8192,512,2048,1664,1666.662,1911.972,1832.228,0.6749
mixed,32,24,0.75,4.0,32,8192,1024,4096,3328,2811.89,3305.422,3199.053,0.7845
mixed,32,24,0.75,4.0,32,8192,2048,8192,6656,5038.354,6059.389,5927.876,0.8712
mixed,32,24,0.75,4.0,32,8192,4096,16384,13312,9596.65,11657.197,11152.752,0.7552
mixed,32,24,0.75,4.0,64,0,128,512,416,433.402,500.026,487.961,0.8189
mixed,32,24,0.75,4.0,64,0,256,1024,832,713.941,842.227,815.442,0.7912
mixed,32,24,0.75,4.0,64,0,512,2048,1664,1284.141,1546.791,1495.72,0.8056
mixed,32,24,0.75,4.0,64,0,1024,4096,3328,2420.956,2929.266,2871.157,0.8857
mixed,32,24,0.75,4.0,64,0,2048,8192,6656,4690.967,5732.937,5525.995,0.8014
mixed,32,24,0.75,4.0,64,0,4096,16384,13312,9214.799,11293.682,10961.015,0.84
mixed,32,24,0.75,4.0,64,512,128,512,416,561.528,626.582,604.407,0.6591
mixed,32,24,0.75,4.0,64,512,256,1024,832,836.913,971.245,932.658,0.7127
mixed,32,24,0.75,4.0,64,512,512,2048,1664,1412.906,1669.896,1630.598,0.8471
mixed,32,24,0.75,4.0,64,512,1024,4096,3328,2539.288,3060.143,2960.465,0.8086
mixed,32,24,0.75,4.0,64,512,2048,8192,6656,4817.878,5878.373,5637.062,0.7725
mixed,32,24,0.75,4.0,64,512,4096,16384,13312,9353.325,11450.13,11107.543,0.8366
mixed,32,24,0.75,4.0,64,1024,128,512,416,588.28,650.966,637.846,0.7907
mixed,32,24,0.75,4.0,64,1024,256,1024,832,864.02,995.281,962.23,0.7482
mixed,32,24,0.75,4.0,64,1024,512,2048,1664,1436.684,1692.199,1644.202,0.8122
mixed,32,24,0.75,4.0,64,1024,1024,4096,3328,2567.834,3086.415,3011.953,0.8564
mixed,32,24,0.75,4.0,64,1024,2048,8192,6656,4845.493,5888.359,5668.331,0.789
mixed,32,24,0.75,4.0,64,1024,4096,16384,13312,9379.505,11472.851,10978.235,0.7637
mixed,32,24,0.75,4.0,64,2048,128,512,416,666.453,732.084,708.149,0.6353
mixed,32,24,0.75,4.0,64,2048,256,1024,832,950.77,1078.702,1042.64,0.7181
mixed,32,24,0.75,4.0,64,2048,512,2048,1664,1511.846,1771.014,1712.357,0.7737
mixed,32,24,0.75,4.0,64,2048,1024,4096,3328,2644.25,3170.645,3062.674,0.7949
mixed,32,24,0.75,4.0,64,2048,2048,8192,6656,4903.51,5954.375,5758.536,0.8136
mixed,32,24,0.75,4.0,64,2048,4096,16384,13312,9454.159,11507.059,11048.922,0.7768
mixed,32,24,0.75,4.0,64,4096,128,512,416,806.196,871.922,855.442,0.7493
mixed,32,24,0.75,4.0,64,4096,256,1024,832,1094.192,1218.638,1179.66,0.6868
mixed,32,24,0.75,4.0,64,4096,512,2048,1664,1664.008,1922.244,1848.996,0.7164
mixed,32,24,0.75,4.0,64,4096,1024,4096,3328,2786.103,3311.538,3200.272,0.7882
mixed,32,24,0.75,4.0,64,4096,2048,8192,6656,5055.41,6105.636,5923.113,0.8262
mixed,32,24,0.75,4.0,64,4096,4096,16384,13312,9615.791,11656.816,11163.673,0.7584
mixed,32,24,0.75,4.0,64,8192,128,512,416,1051.087,1120.017,1096.332,0.6564
mixed,32,24,0.75,4.0,64,8192,256,1024,832,1334.315,1468.039,1429.835,0.7143
mixed,32,24,0.75,4.0,64,8192,512,2048,1664,1897.764,2167.2,2106.244,0.7738
mixed,32,24,0.75,4.0,64,8192,1024,4096,3328,3040.533,3543.563,3463.375,0.8406
mixed,32,24,0.75,4.0,64,8192,2048,8192,6656,5284.594,6363.391,6091.299,0.7478
mixed,32,24,0.75,4.0,64,8192,4096,16384,13312,9825.744,11933.263,11588.15,0.8362
mixed,32,24,0.75,4.0,128,0,128,512,416,450.777,514.137,490.391,0.6252
mixed,32,24,0.75,4.0,128,0,256,1024,832,723.031,859.123,827.86,0.7703
mixed,32,24,0.75,4.0,128,0,512,2048,1664,1313.613,1565.417,1509.195,0.7767
mixed,32,24,0.75,4.0,128,0,1024,4096,3328,2446.524,2945.206,2858.292,0.8257
mixed,32,24,0.75,4.0,128,0,2048,8192,6656,4705.051,5745.451,5560.496,0.8222
mixed,32,24,0.75,4.0,128,0,4096,16384,13312,9248.988,11317.946,10876.673,0.7867
mixed,32,24,0.75,4.0,128,512,128,512,416,661.59,723.51,705.718,0.7127
mixed,32,24,0.75,4.0,128,512,256,1024,832,938.708,1073.776,1036.593,0.7247
mixed,32,24,0.75,4.0,128,512,512,2048,1664,1511.528,1776.487,1731.495,0.8302
mixed,32,24,0.75,4.0,128,512,1024,4096,3328,2644.859,3160.917,3026.994,0.7405
mixed,32,24,0.75,4.0,128,512,2048,8192,6656,4896.859,5960.684,5755.209,0.8069
mixed,32,24,0.75,4.0,128,512,4096,16384,13312,9468.567,11565.589,11089.791,0.7731
mixed,32,24,0.75,4.0,128,1024,128,512,416,729.078,801.27,775.926,0.6489
mixed,32,24,0.75,4.0,128,1024,256,1024,832,1011.408,1143.792,1106.479,0.7181
mixed,32,24,0.75,4.0,128,1024,512,2048,1664,1589.227,1844.423,1791.974,0.7945
mixed,32,24,0.75,4.0,128,1024,1024,4096,3328,2711.26,3238.958,3090.551,0.7188
mixed,32,24,0.75,4.0,128,1024,2048,8192,6656,4957.27,6026.507,5775.627,0.7654
mixed,32,24,0.75,4.0,128,1024,4096,16384,13312,9553.303,11571.29,11206.304,0.8191
mixed,32,24,0.75,4.0,128,2048,128,512,416,877.941,945.748,924.371,0.6847
mixed,32,24,0.75,4.0,128,2048,256,1024,832,1159.79,1290.83,1259.917,0.7641
mixed,32,24,0.75,4.0,128,2048,512,2048,1664,1732.55,1983.813,1931.045,0.79
mixed,32,24,0.75,4.0,128,2048,1024,4096,3328,2872.856,3369.809,3225.106,0.7088
mixed,32,24,0.75,4.0,128,2048,2048,8192,6656,5107.607,6182.631,5937.293,0.7718
mixed,32,24,0.75,4.0,128,2048,4096,16384,13312,9684.085,11767.671,11365.152,0.8068
mixed,32,24,0.75,4.0,128,4096,128,512,416,1163.696,1220.144,1204.399,0.7211
mixed,32,24,0.75,4.0,128,4096,256,1024,832,1439.244,1579.147,1529.387,0.6443
mixed,32,24,0.75,4.0,128,4096,512,2048,1664,2023.236,2263.841,2208.48,0.7699
mixed,32,24,0.75,4.0,128,4096,1024,4096,3328,3144.146,3675.564,3552.336,0.7681
mixed,32,24,0.75,4.0,128,4096,2048,8192,6656,5408.341,6453.252,6201.48,0.759
mixed,32,24,0.75,4.0,128,4096,4096,16384,13312,9986.994,12076.631,11685.917,0.813
mixed,32,24,0.75,4.0,128,8192,128,512,416,1719.498,1783.689,1767.43,0.7467
mixed,32,24,0.75,4.0,128,8192,256,1024,832,1993.479,2134.371,2104.578,0.7885
mixed,32,24,0.75,4.0,128,8192,512,2048,1664,2572.061,2841.942,2781.305,0.7753
mixed,32,24,0.75,4.0,128,8192,1024,4096,3328,3703.944,4220.004,4135.3,0.8359
mixed,32,24,0.75,4.0,128,8192,2048,8192,6656,5968.075,7029.405,6835.809,0.8176
mixed,32,24,0.75,4.0,128,8192,4096,16384,13312,10531.34,12637.073,12128.376,0.7584
mixed,32,24,0.75,4.0,256,0,128,512,416,707.285,775.191,748.854,0.6122
mixed,32,24,0.75,4.0,256,0,256,1024,832,992.049,1122.288,1088.526,0.7408
mixed,32,24,0.75,4.0,256,0,512,2048,1664,1560.845,1830.472,1757.384,0.7289
mixed,32,24,0.75,4.0,256,0,1024,4096,3328,2694.396,3202.835,3103.892,0.8054
mixed,32,24,0.75,4.0,256,0,2048,8192,6656,4953.88,6024.745,5806.706,0.7964
mixed,32,24,0.75,4.0,256,0,4096,16384,13312,9502.975,11587.518,11305.982,0.8649
mixed,32,24,0.75,4.0,256,512,128,512,416,856.083,918.227,901.779,0.7353
mixed,32,24,0.75,4.0,256,512,256,1024,832,1140.016,1268.494,1239.504,0.7744
mixed,32,24,0.75,4.0,256,512,512,2048,1664,1697.928,1969.607,1903.91,0.7582
mixed,32,24,0.75,4.0,256,512,1024,4096,3328,2839.065,3356.689,3248.819,0.7916
mixed,32,24,0.75,4.0,256,512,2048,8192,6656,5090.971,6177.386,5949.585,0.7903
mixed,32,24,0.75,4.0,256,512,4096,16384,13312,9615.194,11738.848,11235.555,0.763
mixed,32,24,0.75,4.0,256,1024,128,512,416,999.346,1064.785,1041.457,0.6435
mixed,32,24,0.75,4.0,256,1024,256,1024,832,1280.973,1410.604,1373.102,0.7107
mixed,32,24,0.75,4.0,256,1024,512,2048,1664,1854.758,2112.644,2041.283,0.7233
mixed,32,24,0.75,4.0,256,1024,1024,4096,3328,2980.662,3503.28,3375.57,0.7556
mixed,32,24,0.75,4.0,256,1024,2048,8192,6656,5238.905,6294.794,6081.387,0.7979
mixed,32,24,0.75,4.0,256,1024,4096,16384,13312,9776.19,11832.32,11444.229,0.8113
mixed,32,24,0.75,4.0,256,2048,128,512,416,1280.749,1347.05,1323.852,0.6501
mixed,32,24,0.75,4.0,256,2048,256,1024,832,1562.473,1691.689,1652.074,0.6934
mixed,32,24,0.75,4.0,256,2048,512,2048,1664,2135.077,2395.133,2340.542,0.7901
mixed,32,24,0.75,4.0,256,2048,1024,4096,3328,3267.761,3786.443,3669.328,0.7742
mixed,32,24,0.75,4.0,256,2048,2048,8192,6656,5526.484,6572.71,6367.432,0.8038
mixed,32,24,0.75,4.0,256,2048,4096,16384,13312,10076.824,12191.319,11831.678,0.8299
mixed,32,24,0.75,4.0,256,4096,128,512,416,1841.862,1905.413,1884.774,0.6752
mixed,32,24,0.75,4.0,256,4096,256,1024,832,2119.969,2254.177,2219.33,0.7404
mixed,32,24,0.75,4.0,256,4096,512,2048,1664,2703.035,2948.438,2899.993,0.8026
mixed,32,24,0.75,4.0,256,4096,1024,4096,3328,3841.546,4354.404,4227.973,0.7535
mixed,32,24,0.75,4.0,256,4096,2048,8192,6656,6088.558,7136.16,6923.042,0.7966
mixed,32,24,0.75,4.0,256,4096,4096,16384,13312,10601.33,12744.307,12277.337,0.7821
mixed,32,24,0.75,4.0,256,8192,128,512,416,2962.106,3022.711,3000.246,0.6293
mixed,32,24,0.75,4.0,256,8192,256,1024,832,3245.333,3368.016,3329.236,0.6839
mixed,32,24,0.75,4.0,256,8192,512,2048,1664,3810.826,4069.063,4009.289,0.7685
mixed,32,24,0.75,4.0,256,8192,1024,4096,3328,4971.87,5471.731,5370.456,0.7974
mixed,32,24,0.75,4.0,256,8192,2048,8192,6656,7205.282,8257.04,8016.34,0.7711
mixed,32,24,0.75,4.0,256,8192,4096,16384,13312,11749.57,13841.354,13424.234,0.8006
mixed,32,24,0.75,4.0,512,0,128,512,416,724.823,792.981,768.661,0.6432
mixed,32,24,0.75,4.0,512,0,256,1024,832,1004.786,1136.657,1105.618,0.7646
mixed,32,24,0.75,4.0,512,0,512,2048,1664,1579.084,1845.414,1773.512,0.73
mixed,32,24,0.75,4.0,512,0,1024,4096,3328,2707.001,3226.676,3142.485,0.838
mixed,32,24,0.75,4.0,512,0,2048,8192,6656,4975.775,6031.636,5817.968,0.7976
mixed,32,24,0.75,4.0,512,0,4096,16384,13312,9500.703,11599.017,11301.832,0.8584
mixed,32,24,0.75,4.0,512,512,128,512,416,1010.868,1071.185,1049.94,0.6478
mixed,32,24,0.75,4.0,512,512,256,1024,832,1286.286,1422.797,1384.045,0.7161
mixed,32,24,0.75,4.0,512,512,512,2048,1664,1855.399,2125.093,2056.933,0.7473
mixed,32,24,0.75,4.0,512,512,1024,4096,3328,2982.231,3524.496,3419.859,0.807
mixed,32,24,0.75,4.0,512,512,2048,8192,6656,5246.075,6297.421,6117.679,0.829
mixed,32,24,0.75,4.0,512,512,4096,16384,13312,9795.834,11892.517,11466.376,0.7968
mixed,32,24,0.75,4.0,512,1024,128,512,416,1283.213,1344.461,1324.559,0.6751
mixed,32,24,0.75,4.0,512,1024,256,1024,832,1561.964,1693.479,1664.523,0.7798
mixed,32,24,0.75,4.0,512,1024,512,2048,1664,2126.693,2393.12,2336.675,0.7881
mixed,32,24,0.75,4.0,512,1024,1024,4096,3328,3267.094,3775.664,3675.216,0.8025
mixed,32,24,0.75,4.0,512,1024,2048,8192,6656,5524.185,6573.001,6408.012,0.8427
mixed,32,24,0.75,4.0,512,1024,4096,16384,13312,10063.579,12131.361,11736.519,0.8091
mixed,32,24,0.75,4.0,512,2048,128,512,416,1840.81,1902.889,1885.096,0.7134
mixed,32,24,0.75,4.0,512,2048,256,1024,832,2125.348,2249.286,2219.908,0.763
mixed,32,24,0.75,4.0,512,2048,512,2048,1664,2686.876,2958.265,2896.792,0.7735
mixed,32,24,0.75,4.0,512,2048,1024,4096,3328,3837.743,4328.71,4249.707,0.8391
mixed,32,24,0.75,4.0,512,2048,2048,8192,6656,6103.312,7130.27,6908.837,0.7844
mixed,32,24,0.75,4.0,512,2048,4096,16384,13312,10624.182,12700.411,12297.12,0.8058
mixed,32,24,0.75,4.0,512,4096,128,512,416,2951.353,3019.928,3001.082,0.7252
mixed,32,24,0.75,4.0,512,4096,256,1024,832,3232.535,3365.461,3340.277,0.8105
mixed,32,24,0.75,4.0,512,4096,512,2048,1664,3813.134,4066.379,3997.869,0.7295
mixed,32,24,0.75,4.0,512,4096,1024,4096,3328,4943.68,5472.921,5314.142,0.7
mixed,32,24,0.75,4.0,512,4096,2048,8192,6656,7204.706,8253.078,8073.14,0.8284
mixed,32,24,0.75,4.0,512,4096,4096,16384,13312,11748.074,13830.645,13505.493,0.8439
mixed,32,24,0.75,4.0,512,8192,128,512,416,5182.527,5250.042,5236.382,0.7977
mixed,32,24,0.75,4.0,512,8192,256,1024,832,5463.639,5610.359,5565.305,0.6929
mixed,32,24,0.75,4.0,512,8192,512,2048,1664,6036.917,6291.695,6245.521,0.8188
mixed,32,24,0.75,4.0,512,8192,1024,4096,3328,7173.734,7699.324,7573.47,0.7605
mixed,32,24,0.75,4.0,512,8192,2048,8192,6656,9417.476,10478.713,10239.579,0.7747
mixed,32,24,0.75,4.0,512,8192,4096,16384,13312,13960.433,16036.501,15673.401,0.8251
mixed,32,24,0.75,4.0,1024,0,128,512,416,1279.057,1343.536,1329.391,0.7806
mixed,32,24,0.75,4.0,1024,0,256,1024,832,1555.788,1695.756,1653.707,0.6996
mixed,32,24,0.75,4.0,1024,0,512,2048,1664,2131.266,2404.448,2321.411,0.696
mixed,32,24,0.75,4.0,1024,0,1024,4096,3328,3266.906,3771.183,3683.792,0.8267
mixed,32,24,0.75,4.0,1024,0,2048,8192,6656,5525.913,6584.077,6403.119,0.829
mixed,32,24,0.75,4.0,1024,0,4096,16384,13312,10052.638,12137.701,11714.286,0.7969
mixed,32,24,0.75,4.0,1024,512,128,512,416,1831.337,1893.768,1869.706,0.6146
mixed,32,24,0.75,4.0,1024,512,256,1024,832,2109.862,2245.924,2204.547,0.6959
mixed,32,24,0.75,4.0,1024,512,512,2048,1664,2682.911,2938.522,2888.22,0.8032
mixed,32,24,0.75,4.0,1024,512,1024,4096,3328,3815.439,4332.201,4202.12,0.7483
mixed,32,24,0.75,4.0,1024,512,2048,8192,6656,6073.686,7137.798,6965.801,0.8384
mixed,32,24,0.75,4.0,1024,512,4096,16384,13312,10605.18,12688.065,12412.772,0.8678
mixed,32,24,0.75,4.0,1024,1024,128,512,416,2370.148,2436.868,2411.394,0.6182
mixed,32,24,0.75,4.0,1024,1024,256,1024,832,2654.303,2781.79,2743.838,0.7023
mixed,32,24,0.75,4.0,1024,1024,512,2048,1664,3228.761,3470.068,3420.118,0.793
