layer_name,input,kv_cache,tp_size,latency(ns)
up_proj,459,0,4,222768
act_fn,459,0,4,27328
down_proj,459,0,4,203120
final_layernorm,459,0,4,153248
lm_head,459,0,4,1575202
embedding,460,0,4,34527
input_layernorm,460,0,4,151841
q_proj,460,0,4,112512
k_proj,460,0,4,36080
v_proj,460,0,4,36800
rope,460,0,4,51520
o_proj,460,0,4,69808
post_layernorm,460,0,4,152097
gate_proj,460,0,4,227457
up_proj,460,0,4,223152
act_fn,460,0,4,27488
down_proj,460,0,4,203264
final_layernorm,460,0,4,153792
lm_head,460,0,4,1576818
embedding,461,0,4,35152
input_layernorm,461,0,4,152432
q_proj,461,0,4,116049
k_proj,461,0,4,36287
v_proj,461,0,4,37488
rope,461,0,4,51792
o_proj,461,0,4,71872
post_layernorm,461,0,4,152512
gate_proj,461,0,4,233856
up_proj,461,0,4,226688
act_fn,461,0,4,27648
down_proj,461,0,4,207264
final_layernorm,461,0,4,154096
lm_head,461,0,4,1610626
embedding,462,0,4,34575
input_layernorm,462,0,4,152304
q_proj,462,0,4,112656
k_proj,462,0,4,36080
v_proj,462,0,4,36944
rope,462,0,4,51343
o_proj,462,0,4,70096
post_layernorm,462,0,4,152815
gate_proj,462,0,4,227648
up_proj,462,0,4,222720
act_fn,462,0,4,27760
down_proj,462,0,4,203536
final_layernorm,462,0,4,154480
lm_head,462,0,4,1575954
embedding,463,0,4,34608
input_layernorm,463,0,4,152719
q_proj,463,0,4,112496
k_proj,463,0,4,36048
v_proj,463,0,4,36848
rope,463,0,4,51440
o_proj,463,0,4,69936
post_layernorm,463,0,4,152704
gate_proj,463,0,4,227760
up_proj,463,0,4,222864
act_fn,463,0,4,27568
down_proj,463,0,4,203472
final_layernorm,463,0,4,154464
lm_head,463,0,4,1577074
embedding,464,0,4,35024
input_layernorm,464,0,4,152463
q_proj,464,0,4,112576
k_proj,464,0,4,36001
v_proj,464,0,4,36848
rope,464,0,4,51615
o_proj,464,0,4,70560
post_layernorm,464,0,4,152287
gate_proj,464,0,4,227392
up_proj,464,0,4,222752
act_fn,464,0,4,27504
down_proj,464,0,4,203024
final_layernorm,464,0,4,154304
lm_head,464,0,4,1577074
embedding,465,0,4,35280
input_layernorm,465,0,4,153057
q_proj,465,0,4,112624
k_proj,465,0,4,36000
v_proj,465,0,4,36832
rope,465,0,4,51521
o_proj,465,0,4,70064
post_layernorm,465,0,4,153040
gate_proj,465,0,4,228016
up_proj,465,0,4,223007
act_fn,465,0,4,27727
down_proj,465,0,4,203457
final_layernorm,465,0,4,154962
lm_head,465,0,4,1579282
embedding,466,0,4,35360
input_layernorm,466,0,4,153328
q_proj,466,0,4,112608
k_proj,466,0,4,36112
v_proj,466,0,4,36784
rope,466,0,4,51392
o_proj,466,0,4,70480
post_layernorm,466,0,4,153616
gate_proj,466,0,4,228176
up_proj,466,0,4,222992
act_fn,466,0,4,27760
down_proj,466,0,4,203616
final_layernorm,466,0,4,155455
lm_head,466,0,4,1579666
embedding,467,0,4,35488
input_layernorm,467,0,4,153568
q_proj,467,0,4,112624
k_proj,467,0,4,36112
v_proj,467,0,4,36816
rope,467,0,4,51520
o_proj,467,0,4,69984
post_layernorm,467,0,4,153809
gate_proj,467,0,4,228048
up_proj,467,0,4,223312
act_fn,467,0,4,27792
down_proj,467,0,4,203568
final_layernorm,467,0,4,155807
lm_head,467,0,4,1579970
embedding,468,0,4,35424
input_layernorm,468,0,4,153440
q_proj,468,0,4,112592
k_proj,468,0,4,36095
v_proj,468,0,4,36848
rope,468,0,4,51647
o_proj,468,0,4,69248
post_layernorm,468,0,4,153967
gate_proj,468,0,4,227664
up_proj,468,0,4,222864
act_fn,468,0,4,27873
down_proj,468,0,4,203216
final_layernorm,468,0,4,155696
lm_head,468,0,4,1578355
embedding,469,0,4,35456
input_layernorm,469,0,4,153792
q_proj,469,0,4,112592
k_proj,469,0,4,36095
v_proj,469,0,4,36816
rope,469,0,4,51440
o_proj,469,0,4,69216
post_layernorm,469,0,4,154289
gate_proj,469,0,4,227888
up_proj,469,0,4,223024
act_fn,469,0,4,27904
down_proj,469,0,4,203776
final_layernorm,469,0,4,156287
lm_head,469,0,4,1579505
embedding,470,0,4,35520
input_layernorm,470,0,4,153808
q_proj,470,0,4,112544
k_proj,470,0,4,36064
v_proj,470,0,4,36736
rope,470,0,4,51423
o_proj,470,0,4,69376
post_layernorm,470,0,4,154448
gate_proj,470,0,4,227873
up_proj,470,0,4,222560
act_fn,470,0,4,28048
down_proj,470,0,4,203616
final_layernorm,470,0,4,156462
lm_head,470,0,4,1579090
embedding,471,0,4,35440
input_layernorm,471,0,4,154336
q_proj,471,0,4,112592
k_proj,471,0,4,36128
v_proj,471,0,4,36847
rope,471,0,4,51566
o_proj,471,0,4,70000
post_layernorm,471,0,4,154624
gate_proj,471,0,4,227968
up_proj,471,0,4,222720
act_fn,471,0,4,28176
down_proj,471,0,4,203664
final_layernorm,471,0,4,156530
lm_head,471,0,4,1579250
embedding,472,0,4,35312
input_layernorm,472,0,4,153280
q_proj,472,0,4,112480
k_proj,472,0,4,35696
v_proj,472,0,4,36671
rope,472,0,4,51488
o_proj,472,0,4,68816
post_layernorm,472,0,4,154256
gate_proj,472,0,4,227104
up_proj,472,0,4,221584
act_fn,472,0,4,28080
down_proj,472,0,4,202944
final_layernorm,472,0,4,155728
lm_head,472,0,4,1576978
embedding,473,0,4,35408
input_layernorm,473,0,4,153424
q_proj,473,0,4,110224
k_proj,473,0,4,35600
v_proj,473,0,4,36336
rope,473,0,4,50303
o_proj,473,0,4,69232
post_layernorm,473,0,4,152961
gate_proj,473,0,4,223184
up_proj,473,0,4,218624
act_fn,473,0,4,28255
down_proj,473,0,4,199568
final_layernorm,473,0,4,154368
lm_head,473,0,4,1546818
embedding,474,0,4,35696
input_layernorm,474,0,4,154752
q_proj,474,0,4,112465
k_proj,474,0,4,36064
v_proj,474,0,4,36848
rope,474,0,4,51440
o_proj,474,0,4,70064
post_layernorm,474,0,4,155280
gate_proj,474,0,4,228112
up_proj,474,0,4,223088
act_fn,474,0,4,28384
down_proj,474,0,4,203648
final_layernorm,474,0,4,157152
lm_head,474,0,4,1579042
embedding,475,0,4,34849
input_layernorm,475,0,4,152945
q_proj,475,0,4,109008
k_proj,475,0,4,34991
v_proj,475,0,4,36111
rope,475,0,4,49808
o_proj,475,0,4,68208
post_layernorm,475,0,4,151472
gate_proj,475,0,4,214640
up_proj,475,0,4,210688
act_fn,475,0,4,28320
down_proj,475,0,4,194048
final_layernorm,475,0,4,152703
lm_head,475,0,4,1484177
embedding,476,0,4,35200
input_layernorm,476,0,4,154928
q_proj,476,0,4,112256
k_proj,476,0,4,35840
v_proj,476,0,4,36672
rope,476,0,4,51503
o_proj,476,0,4,68816
post_layernorm,476,0,4,155362
gate_proj,476,0,4,227136
up_proj,476,0,4,222433
act_fn,476,0,4,28448
down_proj,476,0,4,203072
final_layernorm,476,0,4,156784
lm_head,476,0,4,1512818
embedding,477,0,4,35696
input_layernorm,477,0,4,155552
q_proj,477,0,4,112656
k_proj,477,0,4,36128
v_proj,477,0,4,37008
rope,477,0,4,51711
o_proj,477,0,4,70560
post_layernorm,477,0,4,156033
gate_proj,477,0,4,228321
up_proj,477,0,4,223392
act_fn,477,0,4,28688
down_proj,477,0,4,203840
final_layernorm,477,0,4,157600
lm_head,477,0,4,1582658
embedding,478,0,4,35760
input_layernorm,478,0,4,155537
q_proj,478,0,4,112512
k_proj,478,0,4,36096
v_proj,478,0,4,36896
rope,478,0,4,51648
o_proj,478,0,4,70320
post_layernorm,478,0,4,156176
gate_proj,478,0,4,227792
up_proj,478,0,4,222672
act_fn,478,0,4,28800
down_proj,478,0,4,203712
final_layernorm,478,0,4,158096
lm_head,478,0,4,1579554
embedding,479,0,4,35968
input_layernorm,479,0,4,155824
q_proj,479,0,4,112480
k_proj,479,0,4,36128
v_proj,479,0,4,36800
rope,479,0,4,51681
o_proj,479,0,4,69728
post_layernorm,479,0,4,156320
gate_proj,479,0,4,227808
up_proj,479,0,4,223056
act_fn,479,0,4,28832
down_proj,479,0,4,203952
final_layernorm,479,0,4,158288
lm_head,479,0,4,1582081
embedding,480,0,4,35840
input_layernorm,480,0,4,155616
q_proj,480,0,4,112704
k_proj,480,0,4,36127
v_proj,480,0,4,36927
rope,480,0,4,52033
o_proj,480,0,4,69888
post_layernorm,480,0,4,156176
gate_proj,480,0,4,228032
up_proj,480,0,4,222880
act_fn,480,0,4,28992
down_proj,480,0,4,204272
final_layernorm,480,0,4,158016
lm_head,480,0,4,1582274
embedding,481,0,4,36512
input_layernorm,481,0,4,156224
q_proj,481,0,4,116144
k_proj,481,0,4,36351
v_proj,481,0,4,37519
rope,481,0,4,52080
o_proj,481,0,4,71680
post_layernorm,481,0,4,156831
gate_proj,481,0,4,234784
up_proj,481,0,4,227024
act_fn,481,0,4,28928
down_proj,481,0,4,208480
final_layernorm,481,0,4,158512
lm_head,481,0,4,1615330
embedding,482,0,4,36368
input_layernorm,482,0,4,155983
q_proj,482,0,4,112544
k_proj,482,0,4,36081
v_proj,482,0,4,36800
rope,482,0,4,51744
o_proj,482,0,4,69168
post_layernorm,482,0,4,156895
gate_proj,482,0,4,228016
up_proj,482,0,4,223248
act_fn,482,0,4,29056
down_proj,482,0,4,204000
final_layernorm,482,0,4,158736
lm_head,482,0,4,1581473
embedding,483,0,4,36751
input_layernorm,483,0,4,156352
q_proj,483,0,4,112544
k_proj,483,0,4,36161
v_proj,483,0,4,36895
rope,483,0,4,51825
o_proj,483,0,4,69600
post_layernorm,483,0,4,157248
gate_proj,483,0,4,228288
up_proj,483,0,4,223568
act_fn,483,0,4,29248
down_proj,483,0,4,204048
final_layernorm,483,0,4,159040
lm_head,483,0,4,1584801
embedding,484,0,4,36592
input_layernorm,484,0,4,156928
q_proj,484,0,4,112784
k_proj,484,0,4,36080
v_proj,484,0,4,36848
rope,484,0,4,52064
o_proj,484,0,4,70527
post_layernorm,484,0,4,157167
gate_proj,484,0,4,228016
up_proj,484,0,4,223248
act_fn,484,0,4,29232
down_proj,484,0,4,203616
final_layernorm,484,0,4,159088
lm_head,484,0,4,1585362
embedding,485,0,4,36576
input_layernorm,485,0,4,157071
q_proj,485,0,4,112544
k_proj,485,0,4,36143
v_proj,485,0,4,36975
rope,485,0,4,51920
o_proj,485,0,4,69488
post_layernorm,485,0,4,157775
gate_proj,485,0,4,227872
up_proj,485,0,4,222912
act_fn,485,0,4,29407
down_proj,485,0,4,203648
final_layernorm,485,0,4,159520
lm_head,485,0,4,1584017
embedding,486,0,4,36607
input_layernorm,486,0,4,157264
q_proj,486,0,4,112480
k_proj,486,0,4,36095
v_proj,486,0,4,36768
rope,486,0,4,51728
o_proj,486,0,4,69633
post_layernorm,486,0,4,157663
gate_proj,486,0,4,227760
up_proj,486,0,4,223040
act_fn,486,0,4,29425
down_proj,486,0,4,203936
final_layernorm,486,0,4,159934
lm_head,486,0,4,1582370
embedding,487,0,4,35808
input_layernorm,487,0,4,155105
q_proj,487,0,4,108384
k_proj,487,0,4,34928
v_proj,487,0,4,35712
rope,487,0,4,49984
o_proj,487,0,4,67344
post_layernorm,487,0,4,155679
gate_proj,487,0,4,219040
up_proj,487,0,4,214320
act_fn,487,0,4,29424
down_proj,487,0,4,197520
final_layernorm,487,0,4,156416
lm_head,487,0,4,1494737
embedding,488,0,4,36048
input_layernorm,488,0,4,155312
q_proj,488,0,4,108992
k_proj,488,0,4,35024
v_proj,488,0,4,35712
rope,488,0,4,50207
o_proj,488,0,4,68368
post_layernorm,488,0,4,155904
gate_proj,488,0,4,221072
up_proj,488,0,4,216511
act_fn,488,0,4,29616
down_proj,488,0,4,200064
final_layernorm,488,0,4,157008
lm_head,488,0,4,1533793
embedding,489,0,4,34496
input_layernorm,489,0,4,152417
q_proj,489,0,4,102832
k_proj,489,0,4,33472
v_proj,489,0,4,34432
rope,489,0,4,47584
o_proj,489,0,4,64304
post_layernorm,489,0,4,153088
gate_proj,489,0,4,208016
up_proj,489,0,4,203984
act_fn,489,0,4,29567
down_proj,489,0,4,187024
final_layernorm,489,0,4,154608
lm_head,489,0,4,1444033
embedding,490,0,4,36832
input_layernorm,490,0,4,158272
q_proj,490,0,4,112784
k_proj,490,0,4,36208
v_proj,490,0,4,37024
rope,490,0,4,52096
o_proj,490,0,4,70080
post_layernorm,490,0,4,158960
gate_proj,490,0,4,229152
up_proj,490,0,4,223808
act_fn,490,0,4,29936
down_proj,490,0,4,204079
final_layernorm,490,0,4,161041
lm_head,490,0,4,1585890
embedding,491,0,4,36799
input_layernorm,491,0,4,158944
q_proj,491,0,4,112480
k_proj,491,0,4,36224
v_proj,491,0,4,37056
rope,491,0,4,52224
o_proj,491,0,4,69248
post_layernorm,491,0,4,159775
gate_proj,491,0,4,228576
up_proj,491,0,4,223488
act_fn,491,0,4,29920
down_proj,491,0,4,203936
final_layernorm,491,0,4,161424
lm_head,491,0,4,1584738
embedding,492,0,4,36960
input_layernorm,492,0,4,159104
q_proj,492,0,4,112592
k_proj,492,0,4,36176
v_proj,492,0,4,37023
rope,492,0,4,52336
o_proj,492,0,4,69408
post_layernorm,492,0,4,159888
gate_proj,492,0,4,228288
up_proj,492,0,4,223328
act_fn,492,0,4,29920
down_proj,492,0,4,204096
final_layernorm,492,0,4,161727
lm_head,492,0,4,1586065
embedding,493,0,4,36624
input_layernorm,493,0,4,159040
q_proj,493,0,4,112256
k_proj,493,0,4,36080
v_proj,493,0,4,36783
rope,493,0,4,52048
o_proj,493,0,4,68368
post_layernorm,493,0,4,159536
gate_proj,493,0,4,227184
up_proj,493,0,4,222560
act_fn,493,0,4,29808
down_proj,493,0,4,203183
final_layernorm,493,0,4,161344
lm_head,493,0,4,1583329
embedding,494,0,4,36576
input_layernorm,494,0,4,159185
q_proj,494,0,4,112448
k_proj,494,0,4,36112
v_proj,494,0,4,36816
rope,494,0,4,52014
o_proj,494,0,4,69040
post_layernorm,494,0,4,159744
gate_proj,494,0,4,227568
up_proj,494,0,4,222640
act_fn,494,0,4,29792
down_proj,494,0,4,203520
final_layernorm,494,0,4,161440
lm_head,494,0,4,1583265
embedding,495,0,4,36784
input_layernorm,495,0,4,159536
q_proj,495,0,4,112480
k_proj,495,0,4,36160
v_proj,495,0,4,36991
rope,495,0,4,52192
o_proj,495,0,4,68976
post_layernorm,495,0,4,160240
gate_proj,495,0,4,227568
up_proj,495,0,4,223056
act_fn,495,0,4,29936
down_proj,495,0,4,203584
final_layernorm,495,0,4,162128
lm_head,495,0,4,1585025
embedding,496,0,4,36896
input_layernorm,496,0,4,159839
q_proj,496,0,4,112544
k_proj,496,0,4,36320
v_proj,496,0,4,37024
rope,496,0,4,52512
o_proj,496,0,4,69728
post_layernorm,496,0,4,160528
gate_proj,496,0,4,228096
up_proj,496,0,4,223360
act_fn,496,0,4,30080
down_proj,496,0,4,204016
final_layernorm,496,0,4,162112
lm_head,496,0,4,1586082
embedding,497,0,4,37120
input_layernorm,497,0,4,160497
q_proj,497,0,4,112768
k_proj,497,0,4,36288
v_proj,497,0,4,37248
rope,497,0,4,52351
o_proj,497,0,4,70031
post_layernorm,497,0,4,160961
gate_proj,497,0,4,228784
up_proj,497,0,4,223584
act_fn,497,0,4,30096
down_proj,497,0,4,204112
final_layernorm,497,0,4,162704
lm_head,497,0,4,1588064
embedding,498,0,4,36993
input_layernorm,498,0,4,160719
q_proj,498,0,4,112640
k_proj,498,0,4,36208
v_proj,498,0,4,37248
rope,498,0,4,52318
o_proj,498,0,4,69728
post_layernorm,498,0,4,161232
gate_proj,498,0,4,228512
up_proj,498,0,4,223872
act_fn,498,0,4,30144
down_proj,498,0,4,204239
final_layernorm,498,0,4,163008
lm_head,498,0,4,1589025
embedding,499,0,4,37232
input_layernorm,499,0,4,160832
q_proj,499,0,4,112656
k_proj,499,0,4,36320
v_proj,499,0,4,37312
rope,499,0,4,52306
o_proj,499,0,4,69679
post_layernorm,499,0,4,161568
gate_proj,499,0,4,228640
up_proj,499,0,4,223680
act_fn,499,0,4,30144
down_proj,499,0,4,204336
final_layernorm,499,0,4,163296
lm_head,499,0,4,1588864
embedding,500,0,4,37712
input_layernorm,500,0,4,161215
q_proj,500,0,4,112640
k_proj,500,0,4,36320
v_proj,500,0,4,37089
rope,500,0,4,52640
o_proj,500,0,4,69247
post_layernorm,500,0,4,161968
gate_proj,500,0,4,228832
up_proj,500,0,4,223664
act_fn,500,0,4,30160
down_proj,500,0,4,204240
final_layernorm,500,0,4,163503
lm_head,500,0,4,1588065
embedding,501,0,4,37648
input_layernorm,501,0,4,161552
q_proj,501,0,4,112544
k_proj,501,0,4,36208
v_proj,501,0,4,37072
rope,501,0,4,52289
o_proj,501,0,4,68992
post_layernorm,501,0,4,162079
gate_proj,501,0,4,228128
up_proj,501,0,4,223024
act_fn,501,0,4,30240
down_proj,501,0,4,203728
final_layernorm,501,0,4,163599
lm_head,501,0,4,1586624
embedding,502,0,4,37375
input_layernorm,502,0,4,161184
q_proj,502,0,4,112608
k_proj,502,0,4,36048
v_proj,502,0,4,37008
rope,502,0,4,52256
o_proj,502,0,4,68496
post_layernorm,502,0,4,162159
gate_proj,502,0,4,227120
up_proj,502,0,4,222976
act_fn,502,0,4,30000
down_proj,502,0,4,203296
final_layernorm,502,0,4,163120
lm_head,502,0,4,1527297
embedding,503,0,4,37936
input_layernorm,503,0,4,162402
q_proj,503,0,4,112672
k_proj,503,0,4,36288
v_proj,503,0,4,37279
rope,503,0,4,52448
o_proj,503,0,4,69840
post_layernorm,503,0,4,162912
gate_proj,503,0,4,228560
up_proj,503,0,4,223456
act_fn,503,0,4,30480
down_proj,503,0,4,204351
final_layernorm,503,0,4,164609
lm_head,503,0,4,1586817
embedding,504,0,4,37792
input_layernorm,504,0,4,162783
q_proj,504,0,4,112624
k_proj,504,0,4,36384
v_proj,504,0,4,37167
rope,504,0,4,52656
o_proj,504,0,4,69120
post_layernorm,504,0,4,163201
gate_proj,504,0,4,228208
up_proj,504,0,4,223631
act_fn,504,0,4,30576
down_proj,504,0,4,204384
final_layernorm,504,0,4,164864
lm_head,504,0,4,1586641
embedding,505,0,4,37984
input_layernorm,505,0,4,163137
q_proj,505,0,4,112736
k_proj,505,0,4,36320
v_proj,505,0,4,37263
rope,505,0,4,52048
o_proj,505,0,4,69632
post_layernorm,505,0,4,164240
gate_proj,505,0,4,228608
up_proj,505,0,4,223600
act_fn,505,0,4,30672
down_proj,505,0,4,204320
final_layernorm,505,0,4,166049
lm_head,505,0,4,1587569
embedding,506,0,4,37920
input_layernorm,506,0,4,163696
q_proj,506,0,4,113328
k_proj,506,0,4,36464
v_proj,506,0,4,37279
rope,506,0,4,52369
o_proj,506,0,4,69792
post_layernorm,506,0,4,164671
gate_proj,506,0,4,229008
up_proj,506,0,4,223536
act_fn,506,0,4,30689
down_proj,506,0,4,204656
final_layernorm,506,0,4,166449
lm_head,506,0,4,1588848
embedding,507,0,4,38015
input_layernorm,507,0,4,164240
q_proj,507,0,4,112752
k_proj,507,0,4,36464
v_proj,507,0,4,37184
rope,507,0,4,52160
o_proj,507,0,4,69344
post_layernorm,507,0,4,165024
gate_proj,507,0,4,228320
up_proj,507,0,4,223232
act_fn,507,0,4,30464
down_proj,507,0,4,204080
final_layernorm,507,0,4,166368
lm_head,507,0,4,1592641
embedding,508,0,4,38127
input_layernorm,508,0,4,165312
q_proj,508,0,4,113136
k_proj,508,0,4,36368
v_proj,508,0,4,37232
rope,508,0,4,53024
o_proj,508,0,4,69423
post_layernorm,508,0,4,165327
gate_proj,508,0,4,228320
up_proj,508,0,4,223232
act_fn,508,0,4,30624
down_proj,508,0,4,204272
final_layernorm,508,0,4,166831
lm_head,508,0,4,1591616
embedding,509,0,4,38208
input_layernorm,509,0,4,165279
q_proj,509,0,4,112384
k_proj,509,0,4,36400
v_proj,509,0,4,37056
rope,509,0,4,52223
o_proj,509,0,4,69824
post_layernorm,509,0,4,165408
gate_proj,509,0,4,229200
up_proj,509,0,4,223504
act_fn,509,0,4,30752
down_proj,509,0,4,204304
final_layernorm,509,0,4,167615
lm_head,509,0,4,1592032
embedding,510,0,4,38127
input_layernorm,510,0,4,165775
q_proj,510,0,4,112576
k_proj,510,0,4,36416
v_proj,510,0,4,37152
rope,510,0,4,52591
o_proj,510,0,4,70095
post_layernorm,510,0,4,166034
gate_proj,510,0,4,229008
up_proj,510,0,4,223184
act_fn,510,0,4,30944
down_proj,510,0,4,204016
final_layernorm,510,0,4,167839
lm_head,510,0,4,1591872
embedding,511,0,4,38160
input_layernorm,511,0,4,165840
q_proj,511,0,4,112352
k_proj,511,0,4,36368
v_proj,511,0,4,37104
rope,511,0,4,52193
o_proj,511,0,4,69552
post_layernorm,511,0,4,166431
gate_proj,511,0,4,229088
up_proj,511,0,4,223680
act_fn,511,0,4,31008
down_proj,511,0,4,203792
final_layernorm,511,0,4,167887
lm_head,511,0,4,1593505
embedding,512,0,4,38079
input_layernorm,512,0,4,165184
q_proj,512,0,4,112352
k_proj,512,0,4,36176
v_proj,512,0,4,37040
rope,512,0,4,53054
o_proj,512,0,4,70176
post_layernorm,512,0,4,165439
gate_proj,512,0,4,228624
up_proj,512,0,4,223600
act_fn,512,0,4,30896
down_proj,512,0,4,203872
final_layernorm,512,0,4,167488
lm_head,512,0,4,1590801
embedding,513,0,4,35536
input_layernorm,513,0,4,165920
q_proj,513,0,4,118624
k_proj,513,0,4,37040
v_proj,513,0,4,38079
rope,513,0,4,52928
o_proj,513,0,4,99584
post_layernorm,513,0,4,166416
gate_proj,513,0,4,232992
up_proj,513,0,4,225312
act_fn,513,0,4,31328
down_proj,513,0,4,271296
final_layernorm,513,0,4,167792
lm_head,513,0,4,2055266
embedding,514,0,4,35584
input_layernorm,514,0,4,166257
q_proj,514,0,4,118512
k_proj,514,0,4,36752
v_proj,514,0,4,37424
rope,514,0,4,52528
o_proj,514,0,4,98944
post_layernorm,514,0,4,166463
gate_proj,514,0,4,230048
up_proj,514,0,4,224112
act_fn,514,0,4,31327
down_proj,514,0,4,271360
final_layernorm,514,0,4,168048
lm_head,514,0,4,2064449
embedding,515,0,4,35776
input_layernorm,515,0,4,166736
q_proj,515,0,4,119248
k_proj,515,0,4,36879
v_proj,515,0,4,37711
rope,515,0,4,52400
o_proj,515,0,4,99039
post_layernorm,515,0,4,167041
gate_proj,515,0,4,232624
up_proj,515,0,4,226001
act_fn,515,0,4,31471
down_proj,515,0,4,271888
final_layernorm,515,0,4,168336
lm_head,515,0,4,2068225
embedding,516,0,4,35872
input_layernorm,516,0,4,166816
q_proj,516,0,4,119456
k_proj,516,0,4,36848
v_proj,516,0,4,37392
rope,516,0,4,53232
o_proj,516,0,4,88928
post_layernorm,516,0,4,160882
gate_proj,516,0,4,206480
up_proj,516,0,4,201200
act_fn,516,0,4,31216
down_proj,516,0,4,245424
final_layernorm,516,0,4,161456
lm_head,516,0,4,1926321
embedding,517,0,4,35824
input_layernorm,517,0,4,167600
q_proj,517,0,4,118688
k_proj,517,0,4,36688
v_proj,517,0,4,37391
rope,517,0,4,52287
o_proj,517,0,4,98687
post_layernorm,517,0,4,168863
gate_proj,517,0,4,230016
up_proj,517,0,4,225008
act_fn,517,0,4,31680
down_proj,517,0,4,271360
final_layernorm,517,0,4,168655
lm_head,517,0,4,2064321
embedding,518,0,4,36608
input_layernorm,518,0,4,167742
q_proj,518,0,4,119568
k_proj,518,0,4,36896
v_proj,518,0,4,37503
rope,518,0,4,52752
o_proj,518,0,4,98480
post_layernorm,518,0,4,168704
gate_proj,518,0,4,230831
up_proj,518,0,4,225376
act_fn,518,0,4,31568
down_proj,518,0,4,271472
final_layernorm,518,0,4,168640
lm_head,518,0,4,2060161
embedding,519,0,4,36736
input_layernorm,519,0,4,168064
q_proj,519,0,4,119584
k_proj,519,0,4,36879
v_proj,519,0,4,37744
rope,519,0,4,52512
o_proj,519,0,4,99040
post_layernorm,519,0,4,168896
gate_proj,519,0,4,231424
up_proj,519,0,4,225472
act_fn,519,0,4,31632
down_proj,519,0,4,272912
final_layernorm,519,0,4,168848
lm_head,519,0,4,2065025
embedding,520,0,4,33312
input_layernorm,520,0,4,160415
q_proj,520,0,4,105424
k_proj,520,0,4,32832
v_proj,520,0,4,33488
rope,520,0,4,47807
o_proj,520,0,4,88288
post_layernorm,520,0,4,160063
gate_proj,520,0,4,203889
up_proj,520,0,4,197967
act_fn,520,0,4,31663
down_proj,520,0,4,242144
final_layernorm,520,0,4,160592
lm_head,520,0,4,1909937
embedding,521,0,4,33312
input_layernorm,521,0,4,161744
q_proj,521,0,4,105856
k_proj,521,0,4,33040
v_proj,521,0,4,33808
rope,521,0,4,47330
o_proj,521,0,4,87776
post_layernorm,521,0,4,157470
gate_proj,521,0,4,180592
up_proj,521,0,4,175984
act_fn,521,0,4,31503
down_proj,521,0,4,220447
final_layernorm,521,0,4,156128
lm_head,521,0,4,1780273
embedding,522,0,4,36816
input_layernorm,522,0,4,168720
q_proj,522,0,4,118672
k_proj,522,0,4,36927
v_proj,522,0,4,37903
rope,522,0,4,53136
o_proj,522,0,4,98688
post_layernorm,522,0,4,168624
gate_proj,522,0,4,232640
up_proj,522,0,4,225167
act_fn,522,0,4,32032
down_proj,522,0,4,271457
final_layernorm,522,0,4,169728
lm_head,522,0,4,2055697
embedding,523,0,4,36752
input_layernorm,523,0,4,168896
q_proj,523,0,4,118480
k_proj,523,0,4,36704
v_proj,523,0,4,37520
rope,523,0,4,52640
o_proj,523,0,4,98320
post_layernorm,523,0,4,168704
gate_proj,523,0,4,229600
up_proj,523,0,4,224080
act_fn,523,0,4,32096
down_proj,523,0,4,271104
final_layernorm,523,0,4,170049
lm_head,523,0,4,2056401
embedding,524,0,4,36960
input_layernorm,524,0,4,169616
q_proj,524,0,4,118880
k_proj,524,0,4,36816
v_proj,524,0,4,37776
rope,524,0,4,53728
o_proj,524,0,4,99104
post_layernorm,524,0,4,169471
gate_proj,524,0,4,230672
up_proj,524,0,4,224640
act_fn,524,0,4,32416
down_proj,524,0,4,272608
final_layernorm,524,0,4,170480
lm_head,524,0,4,2066208
embedding,525,0,4,37024
input_layernorm,525,0,4,169872
q_proj,525,0,4,118752
k_proj,525,0,4,36847
v_proj,525,0,4,37599
rope,525,0,4,52607
o_proj,525,0,4,98959
post_layernorm,525,0,4,170608
gate_proj,525,0,4,230671
up_proj,525,0,4,224800
act_fn,525,0,4,32528
down_proj,525,0,4,272352
final_layernorm,525,0,4,170672
lm_head,525,0,4,2066353
embedding,526,0,4,36975
input_layernorm,526,0,4,169616
q_proj,526,0,4,118768
k_proj,526,0,4,36767
v_proj,526,0,4,37502
rope,526,0,4,52959
o_proj,526,0,4,98608
post_layernorm,526,0,4,170638
gate_proj,526,0,4,230528
up_proj,526,0,4,224512
act_fn,526,0,4,32608
down_proj,526,0,4,272048
final_layernorm,526,0,4,170800
lm_head,526,0,4,2059745
embedding,527,0,4,37088
input_layernorm,527,0,4,170176
q_proj,527,0,4,118896
k_proj,527,0,4,36864
v_proj,527,0,4,37583
rope,527,0,4,52817
o_proj,527,0,4,99440
post_layernorm,527,0,4,170144
gate_proj,527,0,4,231568
up_proj,527,0,4,225199
act_fn,527,0,4,32896
down_proj,527,0,4,273375
final_layernorm,527,0,4,170976
lm_head,527,0,4,2062688
embedding,528,0,4,37200
input_layernorm,528,0,4,170032
q_proj,528,0,4,118880
k_proj,528,0,4,36897
v_proj,528,0,4,37585
rope,528,0,4,53696
o_proj,528,0,4,99040
post_layernorm,528,0,4,171360
gate_proj,528,0,4,231215
up_proj,528,0,4,224816
act_fn,528,0,4,32864
down_proj,528,0,4,272640
final_layernorm,528,0,4,170912
lm_head,528,0,4,2065120
embedding,529,0,4,32912
input_layernorm,529,0,4,160817
