layer_name,input,kv_cache,tp_size,latency(ns)
final_layernorm,543,0,4,168960
lm_head,543,0,4,1938588
embedding,544,0,4,38704
input_layernorm,544,0,4,173135
q_proj,544,0,4,119408
k_proj,544,0,4,37056
v_proj,544,0,4,37903
rope,544,0,4,54191
o_proj,544,0,4,99071
post_layernorm,544,0,4,175071
gate_proj,544,0,4,232239
up_proj,544,0,4,225855
act_fn,544,0,4,34128
down_proj,544,0,4,275296
final_layernorm,544,0,4,174480
lm_head,544,0,4,2066348
embedding,545,0,4,38624
input_layernorm,545,0,4,173632
q_proj,545,0,4,118751
k_proj,545,0,4,37024
v_proj,545,0,4,37888
rope,545,0,4,53727
o_proj,545,0,4,99039
post_layernorm,545,0,4,175408
gate_proj,545,0,4,231327
up_proj,545,0,4,225312
act_fn,545,0,4,34255
down_proj,545,0,4,273151
final_layernorm,545,0,4,175136
lm_head,545,0,4,2066507
embedding,546,0,4,35328
input_layernorm,546,0,4,166352
q_proj,546,0,4,105472
k_proj,546,0,4,32992
v_proj,546,0,4,34192
rope,546,0,4,47983
o_proj,546,0,4,88000
post_layernorm,546,0,4,167521
gate_proj,546,0,4,206544
up_proj,546,0,4,199951
act_fn,546,0,4,33919
down_proj,546,0,4,244447
final_layernorm,546,0,4,167120
lm_head,546,0,4,1874076
embedding,547,0,4,34736
input_layernorm,547,0,4,164704
q_proj,547,0,4,102015
k_proj,547,0,4,32304
v_proj,547,0,4,33664
rope,547,0,4,46432
o_proj,547,0,4,85872
post_layernorm,547,0,4,165279
gate_proj,547,0,4,200127
up_proj,547,0,4,192848
act_fn,547,0,4,34143
down_proj,547,0,4,236527
final_layernorm,547,0,4,166366
lm_head,547,0,4,1836284
embedding,548,0,4,38768
input_layernorm,548,0,4,174448
q_proj,548,0,4,119664
k_proj,548,0,4,37008
v_proj,548,0,4,38207
rope,548,0,4,54446
o_proj,548,0,4,99056
post_layernorm,548,0,4,175648
gate_proj,548,0,4,234159
up_proj,548,0,4,226175
act_fn,548,0,4,34272
down_proj,548,0,4,273279
final_layernorm,548,0,4,175615
lm_head,548,0,4,2067100
embedding,549,0,4,38976
input_layernorm,549,0,4,174190
q_proj,549,0,4,118848
k_proj,549,0,4,36992
v_proj,549,0,4,38111
rope,549,0,4,53424
o_proj,549,0,4,99183
post_layernorm,549,0,4,176062
gate_proj,549,0,4,232704
up_proj,549,0,4,225615
act_fn,549,0,4,34448
down_proj,549,0,4,273471
final_layernorm,549,0,4,175695
lm_head,549,0,4,2068268
embedding,550,0,4,39008
input_layernorm,550,0,4,174655
q_proj,550,0,4,118783
k_proj,550,0,4,37007
v_proj,550,0,4,38112
rope,550,0,4,53903
o_proj,550,0,4,99135
post_layernorm,550,0,4,176223
gate_proj,550,0,4,233024
up_proj,550,0,4,225520
act_fn,550,0,4,34672
down_proj,550,0,4,274160
final_layernorm,550,0,4,176351
lm_head,550,0,4,2066652
embedding,551,0,4,39136
input_layernorm,551,0,4,174447
q_proj,551,0,4,118735
k_proj,551,0,4,37056
v_proj,551,0,4,38095
rope,551,0,4,53472
o_proj,551,0,4,99263
post_layernorm,551,0,4,176191
gate_proj,551,0,4,233903
up_proj,551,0,4,226144
act_fn,551,0,4,34783
down_proj,551,0,4,274127
final_layernorm,551,0,4,176512
lm_head,551,0,4,2068539
embedding,552,0,4,38768
input_layernorm,552,0,4,174097
q_proj,552,0,4,118768
k_proj,552,0,4,36927
v_proj,552,0,4,37984
rope,552,0,4,54671
o_proj,552,0,4,99120
post_layernorm,552,0,4,174943
gate_proj,552,0,4,232607
up_proj,552,0,4,224927
act_fn,552,0,4,34768
down_proj,552,0,4,273630
final_layernorm,552,0,4,175792
lm_head,552,0,4,2060380
embedding,553,0,4,33712
input_layernorm,553,0,4,164239
q_proj,553,0,4,97712
k_proj,553,0,4,31200
v_proj,553,0,4,32096
rope,553,0,4,44226
o_proj,553,0,4,82335
post_layernorm,553,0,4,164510
gate_proj,553,0,4,191695
up_proj,553,0,4,185136
act_fn,553,0,4,34720
down_proj,553,0,4,229183
final_layernorm,553,0,4,165518
lm_head,553,0,4,1781772
embedding,554,0,4,36000
input_layernorm,554,0,4,167456
q_proj,554,0,4,104592
k_proj,554,0,4,32928
v_proj,554,0,4,34192
rope,554,0,4,47951
o_proj,554,0,4,87584
post_layernorm,554,0,4,168703
gate_proj,554,0,4,205119
up_proj,554,0,4,198144
act_fn,554,0,4,34991
down_proj,554,0,4,242415
final_layernorm,554,0,4,168784
lm_head,554,0,4,1860236
embedding,555,0,4,39792
input_layernorm,555,0,4,176078
q_proj,555,0,4,118687
k_proj,555,0,4,37152
v_proj,555,0,4,38048
rope,555,0,4,53359
o_proj,555,0,4,99408
post_layernorm,555,0,4,177775
gate_proj,555,0,4,231599
up_proj,555,0,4,225663
act_fn,555,0,4,35407
down_proj,555,0,4,274943
final_layernorm,555,0,4,177295
lm_head,555,0,4,2068763
embedding,556,0,4,40096
input_layernorm,556,0,4,176383
q_proj,556,0,4,118848
k_proj,556,0,4,37217
v_proj,556,0,4,38112
rope,556,0,4,54976
o_proj,556,0,4,99440
post_layernorm,556,0,4,178238
gate_proj,556,0,4,231392
up_proj,556,0,4,225599
act_fn,556,0,4,35567
down_proj,556,0,4,274176
final_layernorm,556,0,4,177599
lm_head,556,0,4,2068619
embedding,557,0,4,40159
input_layernorm,557,0,4,176623
q_proj,557,0,4,119551
k_proj,557,0,4,37328
v_proj,557,0,4,38224
rope,557,0,4,53632
o_proj,557,0,4,99888
post_layernorm,557,0,4,178367
gate_proj,557,0,4,232399
up_proj,557,0,4,226623
act_fn,557,0,4,35519
down_proj,557,0,4,274559
final_layernorm,557,0,4,177680
lm_head,557,0,4,2073931
embedding,558,0,4,40288
input_layernorm,558,0,4,176431
q_proj,558,0,4,118704
k_proj,558,0,4,37297
v_proj,558,0,4,38144
rope,558,0,4,54289
o_proj,558,0,4,99359
post_layernorm,558,0,4,178271
gate_proj,558,0,4,230736
up_proj,558,0,4,225615
act_fn,558,0,4,35472
down_proj,558,0,4,273439
final_layernorm,558,0,4,177872
lm_head,558,0,4,2070412
embedding,559,0,4,40223
input_layernorm,559,0,4,177039
q_proj,559,0,4,118831
k_proj,559,0,4,37279
v_proj,559,0,4,38447
rope,559,0,4,53633
o_proj,559,0,4,99695
post_layernorm,559,0,4,178719
gate_proj,559,0,4,232384
up_proj,559,0,4,226463
act_fn,559,0,4,35614
down_proj,559,0,4,274351
final_layernorm,559,0,4,178174
lm_head,559,0,4,2072715
embedding,560,0,4,40368
input_layernorm,560,0,4,176352
q_proj,560,0,4,118864
k_proj,560,0,4,37215
v_proj,560,0,4,38176
rope,560,0,4,55071
o_proj,560,0,4,99567
post_layernorm,560,0,4,178432
gate_proj,560,0,4,231694
up_proj,560,0,4,226048
act_fn,560,0,4,35680
down_proj,560,0,4,273967
final_layernorm,560,0,4,178079
lm_head,560,0,4,2067498
embedding,561,0,4,40431
input_layernorm,561,0,4,177261
q_proj,561,0,4,119743
k_proj,561,0,4,37407
v_proj,561,0,4,38352
rope,561,0,4,53824
o_proj,561,0,4,99984
post_layernorm,561,0,4,178752
gate_proj,561,0,4,233951
up_proj,561,0,4,227087
act_fn,561,0,4,35856
down_proj,561,0,4,274127
final_layernorm,561,0,4,178975
lm_head,561,0,4,2074795
embedding,562,0,4,40223
input_layernorm,562,0,4,177087
q_proj,562,0,4,119776
k_proj,562,0,4,37152
v_proj,562,0,4,38111
rope,562,0,4,54591
o_proj,562,0,4,99680
post_layernorm,562,0,4,178288
gate_proj,562,0,4,233919
up_proj,562,0,4,226943
act_fn,562,0,4,35759
down_proj,562,0,4,273999
final_layernorm,562,0,4,178528
lm_head,562,0,4,2073163
embedding,563,0,4,40080
input_layernorm,563,0,4,177263
q_proj,563,0,4,118879
k_proj,563,0,4,37104
v_proj,563,0,4,38224
rope,563,0,4,53456
o_proj,563,0,4,98912
post_layernorm,563,0,4,178959
gate_proj,563,0,4,231999
up_proj,563,0,4,225407
act_fn,563,0,4,35952
down_proj,563,0,4,272431
final_layernorm,563,0,4,179151
lm_head,563,0,4,2068843
embedding,564,0,4,40896
input_layernorm,564,0,4,178303
q_proj,564,0,4,119760
k_proj,564,0,4,37328
v_proj,564,0,4,38384
rope,564,0,4,54896
o_proj,564,0,4,99520
post_layernorm,564,0,4,179903
gate_proj,564,0,4,234063
up_proj,564,0,4,226335
act_fn,564,0,4,36320
down_proj,564,0,4,274543
final_layernorm,564,0,4,179759
lm_head,564,0,4,2071098
embedding,565,0,4,40592
input_layernorm,565,0,4,178527
q_proj,565,0,4,118799
k_proj,565,0,4,37248
v_proj,565,0,4,38208
rope,565,0,4,53600
o_proj,565,0,4,99440
post_layernorm,565,0,4,180048
gate_proj,565,0,4,232768
up_proj,565,0,4,225839
act_fn,565,0,4,36496
down_proj,565,0,4,273503
final_layernorm,565,0,4,179936
lm_head,565,0,4,2072219
embedding,566,0,4,40784
input_layernorm,566,0,4,178577
q_proj,566,0,4,119632
k_proj,566,0,4,37087
v_proj,566,0,4,38319
rope,566,0,4,54192
o_proj,566,0,4,99968
post_layernorm,566,0,4,179823
gate_proj,566,0,4,233231
up_proj,566,0,4,226399
act_fn,566,0,4,36576
down_proj,566,0,4,272959
final_layernorm,566,0,4,179999
lm_head,566,0,4,2073899
embedding,567,0,4,35632
input_layernorm,567,0,4,168607
q_proj,567,0,4,99776
k_proj,567,0,4,31616
v_proj,567,0,4,33040
rope,567,0,4,45680
o_proj,567,0,4,83711
post_layernorm,567,0,4,169854
gate_proj,567,0,4,196159
up_proj,567,0,4,190351
act_fn,567,0,4,36703
down_proj,567,0,4,233407
final_layernorm,567,0,4,169774
lm_head,567,0,4,1812380
embedding,568,0,4,40896
input_layernorm,568,0,4,178942
q_proj,568,0,4,119663
k_proj,568,0,4,37295
v_proj,568,0,4,38270
rope,568,0,4,54960
o_proj,568,0,4,99711
post_layernorm,568,0,4,180800
gate_proj,568,0,4,234223
up_proj,568,0,4,227039
act_fn,568,0,4,36927
down_proj,568,0,4,274735
final_layernorm,568,0,4,180462
lm_head,568,0,4,2070923
embedding,569,0,4,34815
input_layernorm,569,0,4,167871
q_proj,569,0,4,97007
k_proj,569,0,4,30624
v_proj,569,0,4,31904
rope,569,0,4,44303
o_proj,569,0,4,80592
post_layernorm,569,0,4,168622
gate_proj,569,0,4,190560
up_proj,569,0,4,184159
act_fn,569,0,4,36895
down_proj,569,0,4,228159
final_layernorm,569,0,4,169152
lm_head,569,0,4,1784012
embedding,570,0,4,35376
input_layernorm,570,0,4,169295
q_proj,570,0,4,99151
k_proj,570,0,4,31424
v_proj,570,0,4,32607
rope,570,0,4,45952
o_proj,570,0,4,82976
post_layernorm,570,0,4,170479
gate_proj,570,0,4,194960
up_proj,570,0,4,188752
act_fn,570,0,4,36896
down_proj,570,0,4,233375
final_layernorm,570,0,4,171199
lm_head,570,0,4,1800684
embedding,571,0,4,40975
input_layernorm,571,0,4,180431
q_proj,571,0,4,118960
k_proj,571,0,4,37264
v_proj,571,0,4,38272
rope,571,0,4,54128
o_proj,571,0,4,99903
post_layernorm,571,0,4,181791
gate_proj,571,0,4,233167
up_proj,571,0,4,226543
act_fn,571,0,4,37231
down_proj,571,0,4,274991
final_layernorm,571,0,4,181919
lm_head,571,0,4,2077115
embedding,572,0,4,41471
input_layernorm,572,0,4,180576
q_proj,572,0,4,119855
k_proj,572,0,4,37328
v_proj,572,0,4,38351
rope,572,0,4,55470
o_proj,572,0,4,99680
post_layernorm,572,0,4,181871
gate_proj,572,0,4,233679
up_proj,572,0,4,226767
act_fn,572,0,4,37472
down_proj,572,0,4,275455
final_layernorm,572,0,4,182080
lm_head,572,0,4,2072235
embedding,573,0,4,41696
input_layernorm,573,0,4,180927
q_proj,573,0,4,119840
k_proj,573,0,4,37232
v_proj,573,0,4,38207
rope,573,0,4,53952
o_proj,573,0,4,99824
post_layernorm,573,0,4,182256
gate_proj,573,0,4,234863
up_proj,573,0,4,227663
act_fn,573,0,4,37439
down_proj,573,0,4,274287
final_layernorm,573,0,4,182512
lm_head,573,0,4,2077452
embedding,574,0,4,41792
input_layernorm,574,0,4,181168
q_proj,574,0,4,119087
k_proj,574,0,4,37231
v_proj,574,0,4,38400
rope,574,0,4,54718
o_proj,574,0,4,99792
post_layernorm,574,0,4,182815
gate_proj,574,0,4,232831
up_proj,574,0,4,226639
act_fn,574,0,4,37536
down_proj,574,0,4,275407
final_layernorm,574,0,4,183151
lm_head,574,0,4,2073211
embedding,575,0,4,41712
input_layernorm,575,0,4,181648
q_proj,575,0,4,118896
k_proj,575,0,4,37248
v_proj,575,0,4,38431
rope,575,0,4,53888
o_proj,575,0,4,99632
post_layernorm,575,0,4,183295
gate_proj,575,0,4,233231
up_proj,575,0,4,226735
act_fn,575,0,4,37664
down_proj,575,0,4,275247
final_layernorm,575,0,4,183296
lm_head,575,0,4,2075227
embedding,576,0,4,40192
input_layernorm,576,0,4,177808
q_proj,576,0,4,112816
k_proj,576,0,4,35328
v_proj,576,0,4,36655
rope,576,0,4,52288
o_proj,576,0,4,94272
post_layernorm,576,0,4,178623
gate_proj,576,0,4,220831
up_proj,576,0,4,214879
act_fn,576,0,4,37632
down_proj,576,0,4,260767
final_layernorm,576,0,4,179025
lm_head,576,0,4,1976523
embedding,577,0,4,42016
input_layernorm,577,0,4,182783
q_proj,577,0,4,119935
k_proj,577,0,4,37775
v_proj,577,0,4,39023
rope,577,0,4,57151
o_proj,577,0,4,100415
post_layernorm,577,0,4,183872
gate_proj,577,0,4,232735
up_proj,577,0,4,227631
act_fn,577,0,4,37711
down_proj,577,0,4,308864
final_layernorm,577,0,4,184078
lm_head,577,0,4,2079228
embedding,578,0,4,42016
input_layernorm,578,0,4,183135
q_proj,578,0,4,119775
k_proj,578,0,4,37807
v_proj,578,0,4,38847
rope,578,0,4,58112
o_proj,578,0,4,99920
post_layernorm,578,0,4,184542
gate_proj,578,0,4,232448
up_proj,578,0,4,227247
act_fn,578,0,4,38000
down_proj,578,0,4,308944
final_layernorm,578,0,4,184720
lm_head,578,0,4,2080155
embedding,579,0,4,42112
input_layernorm,579,0,4,183487
q_proj,579,0,4,119871
k_proj,579,0,4,37887
v_proj,579,0,4,38832
rope,579,0,4,57904
o_proj,579,0,4,100287
post_layernorm,579,0,4,184560
gate_proj,579,0,4,233279
up_proj,579,0,4,227759
act_fn,579,0,4,38048
down_proj,579,0,4,308719
final_layernorm,579,0,4,185150
lm_head,579,0,4,2080714
embedding,580,0,4,42159
input_layernorm,580,0,4,184208
q_proj,580,0,4,118975
k_proj,580,0,4,37728
v_proj,580,0,4,38704
rope,580,0,4,58766
o_proj,580,0,4,100032
post_layernorm,580,0,4,185152
gate_proj,580,0,4,231904
up_proj,580,0,4,226463
act_fn,580,0,4,38480
down_proj,580,0,4,308255
final_layernorm,580,0,4,185649
lm_head,580,0,4,2074299
embedding,581,0,4,42144
input_layernorm,581,0,4,184671
q_proj,581,0,4,119072
k_proj,581,0,4,37760
v_proj,581,0,4,38800
rope,581,0,4,58465
o_proj,581,0,4,100048
post_layernorm,581,0,4,185376
gate_proj,581,0,4,233263
up_proj,581,0,4,226783
act_fn,581,0,4,38735
down_proj,581,0,4,308559
final_layernorm,581,0,4,185823
lm_head,581,0,4,2078443
embedding,582,0,4,39055
input_layernorm,582,0,4,178447
q_proj,582,0,4,107823
k_proj,582,0,4,34127
v_proj,582,0,4,35360
rope,582,0,4,53456
o_proj,582,0,4,89952
post_layernorm,582,0,4,179264
gate_proj,582,0,4,210783
up_proj,582,0,4,204559
act_fn,582,0,4,38592
down_proj,582,0,4,284927
final_layernorm,582,0,4,179551
lm_head,582,0,4,1800141
embedding,583,0,4,37887
input_layernorm,583,0,4,175968
q_proj,583,0,4,104272
k_proj,583,0,4,33280
v_proj,583,0,4,34496
rope,583,0,4,51488
o_proj,583,0,4,87360
post_layernorm,583,0,4,177121
gate_proj,583,0,4,203999
up_proj,583,0,4,198272
act_fn,583,0,4,39135
down_proj,583,0,4,277727
final_layernorm,583,0,4,177552
lm_head,583,0,4,1869916
embedding,584,0,4,42143
input_layernorm,584,0,4,184191
q_proj,584,0,4,118895
k_proj,584,0,4,37647
v_proj,584,0,4,39024
rope,584,0,4,59377
o_proj,584,0,4,99120
post_layernorm,584,0,4,185935
gate_proj,584,0,4,231887
up_proj,584,0,4,225615
act_fn,584,0,4,38944
down_proj,584,0,4,307615
final_layernorm,584,0,4,186078
lm_head,584,0,4,2072411
embedding,585,0,4,42512
input_layernorm,585,0,4,185344
q_proj,585,0,4,119216
k_proj,585,0,4,37872
v_proj,585,0,4,39247
rope,585,0,4,59040
o_proj,585,0,4,100335
post_layernorm,585,0,4,186719
gate_proj,585,0,4,233823
up_proj,585,0,4,227439
act_fn,585,0,4,39071
down_proj,585,0,4,308784
final_layernorm,585,0,4,186832
lm_head,585,0,4,2081276
embedding,586,0,4,38031
input_layernorm,586,0,4,175966
q_proj,586,0,4,103120
k_proj,586,0,4,33007
v_proj,586,0,4,34399
rope,586,0,4,51874
o_proj,586,0,4,86864
post_layernorm,586,0,4,176560
gate_proj,586,0,4,203200
up_proj,586,0,4,196367
act_fn,586,0,4,39136
down_proj,586,0,4,275535
final_layernorm,586,0,4,177805
lm_head,586,0,4,1860476
embedding,587,0,4,39024
input_layernorm,587,0,4,179039
q_proj,587,0,4,108031
k_proj,587,0,4,34352
v_proj,587,0,4,35871
rope,587,0,4,53617
o_proj,587,0,4,80591
post_layernorm,587,0,4,173312
gate_proj,587,0,4,187535
up_proj,587,0,4,182079
act_fn,587,0,4,39407
down_proj,587,0,4,262495
final_layernorm,587,0,4,175263
lm_head,587,0,4,1761933
embedding,588,0,4,42640
input_layernorm,588,0,4,186255
q_proj,588,0,4,118991
k_proj,588,0,4,37840
v_proj,588,0,4,39312
rope,588,0,4,60479
o_proj,588,0,4,99648
post_layernorm,588,0,4,187535
gate_proj,588,0,4,231679
up_proj,588,0,4,226239
act_fn,588,0,4,39424
down_proj,588,0,4,308510
final_layernorm,588,0,4,187757
lm_head,588,0,4,2072715
embedding,589,0,4,42432
input_layernorm,589,0,4,187104
q_proj,589,0,4,119008
k_proj,589,0,4,37904
v_proj,589,0,4,39216
rope,589,0,4,59168
o_proj,589,0,4,100383
post_layernorm,589,0,4,188128
gate_proj,589,0,4,232560
up_proj,589,0,4,227184
act_fn,589,0,4,39680
down_proj,589,0,4,309375
final_layernorm,589,0,4,188142
lm_head,589,0,4,2076171
embedding,590,0,4,43296
input_layernorm,590,0,4,186846
q_proj,590,0,4,119072
k_proj,590,0,4,38079
v_proj,590,0,4,39296
rope,590,0,4,60127
o_proj,590,0,4,100399
post_layernorm,590,0,4,188448
gate_proj,590,0,4,233055
up_proj,590,0,4,227951
act_fn,590,0,4,39856
down_proj,590,0,4,309280
final_layernorm,590,0,4,188207
lm_head,590,0,4,2078011
embedding,591,0,4,43136
input_layernorm,591,0,4,186670
q_proj,591,0,4,119712
k_proj,591,0,4,37968
v_proj,591,0,4,39136
rope,591,0,4,59437
o_proj,591,0,4,100495
post_layernorm,591,0,4,187855
gate_proj,591,0,4,233663
up_proj,591,0,4,228127
act_fn,591,0,4,39839
down_proj,591,0,4,309807
final_layernorm,591,0,4,187773
lm_head,591,0,4,2080988
embedding,592,0,4,40111
input_layernorm,592,0,4,180543
q_proj,592,0,4,108879
k_proj,592,0,4,34656
v_proj,592,0,4,35952
rope,592,0,4,55504
o_proj,592,0,4,91088
post_layernorm,592,0,4,181647
gate_proj,592,0,4,211872
up_proj,592,0,4,207711
act_fn,592,0,4,40015
down_proj,592,0,4,287167
final_layernorm,592,0,4,181519
lm_head,592,0,4,1916284
embedding,593,0,4,43344
input_layernorm,593,0,4,187887
q_proj,593,0,4,119008
k_proj,593,0,4,37983
v_proj,593,0,4,39056
rope,593,0,4,59712
o_proj,593,0,4,100479
post_layernorm,593,0,4,189023
gate_proj,593,0,4,232351
up_proj,593,0,4,227599
act_fn,593,0,4,40096
down_proj,593,0,4,309503
final_layernorm,593,0,4,188975
lm_head,593,0,4,2075115
embedding,594,0,4,43583
input_layernorm,594,0,4,188351
q_proj,594,0,4,119808
k_proj,594,0,4,38111
v_proj,594,0,4,39391
rope,594,0,4,60401
o_proj,594,0,4,100735
post_layernorm,594,0,4,189374
gate_proj,594,0,4,234207
up_proj,594,0,4,228207
act_fn,594,0,4,40160
down_proj,594,0,4,310191
final_layernorm,594,0,4,189343
lm_head,594,0,4,2079772
embedding,595,0,4,43664
input_layernorm,595,0,4,188334
q_proj,595,0,4,119696
k_proj,595,0,4,38144
v_proj,595,0,4,39456
rope,595,0,4,59648
o_proj,595,0,4,100752
post_layernorm,595,0,4,189726
gate_proj,595,0,4,234543
up_proj,595,0,4,228623
act_fn,595,0,4,40176
down_proj,595,0,4,310447
final_layernorm,595,0,4,189535
lm_head,595,0,4,2079867
embedding,596,0,4,43488
input_layernorm,596,0,4,188575
q_proj,596,0,4,119152
k_proj,596,0,4,37952
v_proj,596,0,4,39247
rope,596,0,4,60687
o_proj,596,0,4,100576
post_layernorm,596,0,4,190079
gate_proj,596,0,4,233535
up_proj,596,0,4,227375
act_fn,596,0,4,40400
down_proj,596,0,4,310160
final_layernorm,596,0,4,189871
lm_head,596,0,4,2074492
embedding,597,0,4,43408
input_layernorm,597,0,4,188513
q_proj,597,0,4,118960
k_proj,597,0,4,37791
v_proj,597,0,4,39087
rope,597,0,4,59777
o_proj,597,0,4,99392
post_layernorm,597,0,4,189792
gate_proj,597,0,4,232527
up_proj,597,0,4,226287
act_fn,597,0,4,40431
down_proj,597,0,4,309616
final_layernorm,597,0,4,189776
lm_head,597,0,4,2074300
embedding,598,0,4,43920
input_layernorm,598,0,4,189088
q_proj,598,0,4,119744
k_proj,598,0,4,38016
v_proj,598,0,4,39328
rope,598,0,4,60559
o_proj,598,0,4,100528
post_layernorm,598,0,4,190431
gate_proj,598,0,4,234462
up_proj,598,0,4,227503
act_fn,598,0,4,40495
down_proj,598,0,4,310431
final_layernorm,598,0,4,190592
lm_head,598,0,4,2076731
embedding,599,0,4,37600
input_layernorm,599,0,4,177855
q_proj,599,0,4,99072
k_proj,599,0,4,31984
v_proj,599,0,4,33360
rope,599,0,4,50224
o_proj,599,0,4,83328
post_layernorm,599,0,4,179040
gate_proj,599,0,4,194271
up_proj,599,0,4,188719
act_fn,599,0,4,40624
down_proj,599,0,4,269696
final_layernorm,599,0,4,178991
lm_head,599,0,4,1801645
embedding,600,0,4,43792
input_layernorm,600,0,4,188959
q_proj,600,0,4,119136
k_proj,600,0,4,37856
v_proj,600,0,4,39232
rope,600,0,4,60894
o_proj,600,0,4,100640
post_layernorm,600,0,4,190432
gate_proj,600,0,4,233024
up_proj,600,0,4,226592
act_fn,600,0,4,41007
down_proj,600,0,4,310303
final_layernorm,600,0,4,190159
lm_head,600,0,4,2070091
embedding,601,0,4,43744
input_layernorm,601,0,4,189679
q_proj,601,0,4,119407
k_proj,601,0,4,38015
v_proj,601,0,4,39263
rope,601,0,4,59631
o_proj,601,0,4,100463
post_layernorm,601,0,4,191391
gate_proj,601,0,4,233648
up_proj,601,0,4,227136
act_fn,601,0,4,40848
down_proj,601,0,4,310335
final_layernorm,601,0,4,190863
lm_head,601,0,4,2076043
embedding,602,0,4,43631
input_layernorm,602,0,4,189760
q_proj,602,0,4,119232
k_proj,602,0,4,37952
v_proj,602,0,4,39248
rope,602,0,4,60527
o_proj,602,0,4,100367
post_layernorm,602,0,4,191168
gate_proj,602,0,4,232655
up_proj,602,0,4,227183
act_fn,602,0,4,41072
down_proj,602,0,4,309968
final_layernorm,602,0,4,191103
lm_head,602,0,4,2073820
embedding,603,0,4,43872
input_layernorm,603,0,4,190079
q_proj,603,0,4,119264
k_proj,603,0,4,37856
v_proj,603,0,4,39167
rope,603,0,4,60015
o_proj,603,0,4,100464
post_layernorm,603,0,4,191613
gate_proj,603,0,4,232528
up_proj,603,0,4,227263
act_fn,603,0,4,41103
down_proj,603,0,4,309727
final_layernorm,603,0,4,191088
lm_head,603,0,4,2075628
embedding,604,0,4,43839
input_layernorm,604,0,4,190480
q_proj,604,0,4,119040
k_proj,604,0,4,38000
v_proj,604,0,4,39231
rope,604,0,4,61567
o_proj,604,0,4,100208
post_layernorm,604,0,4,191726
gate_proj,604,0,4,232495
up_proj,604,0,4,226944
act_fn,604,0,4,41264
down_proj,604,0,4,309567
final_layernorm,604,0,4,191455
lm_head,604,0,4,2072779
embedding,605,0,4,43808
input_layernorm,605,0,4,190591
q_proj,605,0,4,118847
k_proj,605,0,4,37905
v_proj,605,0,4,39263
rope,605,0,4,60160
o_proj,605,0,4,100383
post_layernorm,605,0,4,191856
gate_proj,605,0,4,232303
up_proj,605,0,4,227216
act_fn,605,0,4,41456
down_proj,605,0,4,310351
final_layernorm,605,0,4,191600
lm_head,605,0,4,2074923
embedding,606,0,4,44064
input_layernorm,606,0,4,191006
q_proj,606,0,4,119408
k_proj,606,0,4,37903
v_proj,606,0,4,39071
rope,606,0,4,60784
o_proj,606,0,4,100559
post_layernorm,606,0,4,192112
gate_proj,606,0,4,232175
up_proj,606,0,4,226895
act_fn,606,0,4,41760
down_proj,606,0,4,310208
final_layernorm,606,0,4,191952
lm_head,606,0,4,2074587
embedding,607,0,4,44255
input_layernorm,607,0,4,191616
q_proj,607,0,4,120176
k_proj,607,0,4,38176
v_proj,607,0,4,39632
rope,607,0,4,60290
o_proj,607,0,4,101167
post_layernorm,607,0,4,192975
gate_proj,607,0,4,235472
up_proj,607,0,4,228799
act_fn,607,0,4,42112
down_proj,607,0,4,311440
final_layernorm,607,0,4,192495
lm_head,607,0,4,2082620
embedding,608,0,4,44672
input_layernorm,608,0,4,190670
q_proj,608,0,4,119551
k_proj,608,0,4,38016
v_proj,608,0,4,39247
rope,608,0,4,61550
o_proj,608,0,4,100511
post_layernorm,608,0,4,192480
gate_proj,608,0,4,232384
up_proj,608,0,4,226735
act_fn,608,0,4,42224
down_proj,608,0,4,310319
final_layernorm,608,0,4,192207
lm_head,608,0,4,2072844
embedding,609,0,4,42976
input_layernorm,609,0,4,187776
q_proj,609,0,4,113888
k_proj,609,0,4,36095
v_proj,609,0,4,37552
rope,609,0,4,57312
o_proj,609,0,4,95152
post_layernorm,609,0,4,188303
gate_proj,609,0,4,221247
up_proj,609,0,4,215983
act_fn,609,0,4,42432
down_proj,609,0,4,297423
final_layernorm,609,0,4,188079
lm_head,609,0,4,1981532
embedding,610,0,4,44832
input_layernorm,610,0,4,191600
q_proj,610,0,4,120047
k_proj,610,0,4,38160
v_proj,610,0,4,39424
rope,610,0,4,61327
o_proj,610,0,4,100576
post_layernorm,610,0,4,193375
gate_proj,610,0,4,232991
up_proj,610,0,4,227551
act_fn,610,0,4,42224
down_proj,610,0,4,311167
final_layernorm,610,0,4,193088
lm_head,610,0,4,2076923
embedding,611,0,4,45039
input_layernorm,611,0,4,191968
q_proj,611,0,4,119616
k_proj,611,0,4,38176
v_proj,611,0,4,39631
rope,611,0,4,60622
o_proj,611,0,4,100655
post_layernorm,611,0,4,193568
gate_proj,611,0,4,233823
up_proj,611,0,4,228303
act_fn,611,0,4,42256
down_proj,611,0,4,311519
final_layernorm,611,0,4,193408
lm_head,611,0,4,2078331
embedding,612,0,4,44896
input_layernorm,612,0,4,191792
q_proj,612,0,4,119888
k_proj,612,0,4,38223
v_proj,612,0,4,39615
rope,612,0,4,61983
o_proj,612,0,4,100768
post_layernorm,612,0,4,193375
gate_proj,612,0,4,235280
up_proj,612,0,4,228223
act_fn,612,0,4,42111
down_proj,612,0,4,311199
final_layernorm,612,0,4,193040
lm_head,612,0,4,2079579
embedding,613,0,4,44960
input_layernorm,613,0,4,193007
q_proj,613,0,4,119792
k_proj,613,0,4,38223
v_proj,613,0,4,39344
