layer_name,input,kv_cache,tp_size,latency(ns)
lm_head,1676,0,1,19448823
embedding,1677,0,1,105920
input_layernorm,1677,0,1,476590
q_proj,1677,0,1,709614
k_proj,1677,0,1,207823
v_proj,1677,0,1,208144
rope,1677,0,1,427183
o_proj,1677,0,1,729118
post_layernorm,1677,0,1,479966
gate_proj,1677,0,1,2241833
up_proj,1677,0,1,2239849
act_fn,1677,0,1,421918
down_proj,1677,0,1,2385561
final_layernorm,1677,0,1,478270
lm_head,1677,0,1,19539191
embedding,1678,0,1,105632
input_layernorm,1678,0,1,476414
q_proj,1678,0,1,695453
k_proj,1678,0,1,212368
v_proj,1678,0,1,213455
rope,1678,0,1,428383
o_proj,1678,0,1,727006
post_layernorm,1678,0,1,479503
gate_proj,1678,0,1,2266217
up_proj,1678,0,1,2239354
act_fn,1678,0,1,422174
down_proj,1678,0,1,2383258
final_layernorm,1678,0,1,478879
lm_head,1678,0,1,19360633
embedding,1679,0,1,105024
input_layernorm,1679,0,1,476717
q_proj,1679,0,1,702350
k_proj,1679,0,1,206304
v_proj,1679,0,1,206687
rope,1679,0,1,425711
o_proj,1679,0,1,723902
post_layernorm,1679,0,1,479789
gate_proj,1679,0,1,2247161
up_proj,1679,0,1,2238826
act_fn,1679,0,1,422479
down_proj,1679,0,1,2371897
final_layernorm,1679,0,1,478750
lm_head,1679,0,1,19353880
embedding,1680,0,1,106288
input_layernorm,1680,0,1,477118
q_proj,1680,0,1,707262
k_proj,1680,0,1,211263
v_proj,1680,0,1,211104
rope,1680,0,1,424734
o_proj,1680,0,1,728846
post_layernorm,1680,0,1,479695
gate_proj,1680,0,1,2260025
up_proj,1680,0,1,2241194
act_fn,1680,0,1,422750
down_proj,1680,0,1,2383273
final_layernorm,1680,0,1,479678
lm_head,1680,0,1,19420249
embedding,1681,0,1,105887
input_layernorm,1681,0,1,476861
q_proj,1681,0,1,696590
k_proj,1681,0,1,203919
v_proj,1681,0,1,205151
rope,1681,0,1,424478
o_proj,1681,0,1,731390
post_layernorm,1681,0,1,481389
gate_proj,1681,0,1,2272426
up_proj,1681,0,1,2256393
act_fn,1681,0,1,422735
down_proj,1681,0,1,2385642
final_layernorm,1681,0,1,479951
lm_head,1681,0,1,19477257
embedding,1682,0,1,106031
input_layernorm,1682,0,1,477951
q_proj,1682,0,1,702013
k_proj,1682,0,1,210063
v_proj,1682,0,1,209326
rope,1682,0,1,426911
o_proj,1682,0,1,729662
post_layernorm,1682,0,1,481070
gate_proj,1682,0,1,2266409
up_proj,1682,0,1,2254714
act_fn,1682,0,1,423327
down_proj,1682,0,1,2381449
final_layernorm,1682,0,1,480270
lm_head,1682,0,1,19442345
embedding,1683,0,1,106687
input_layernorm,1683,0,1,478334
q_proj,1683,0,1,703454
k_proj,1683,0,1,205967
v_proj,1683,0,1,207743
rope,1683,0,1,427695
o_proj,1683,0,1,728013
post_layernorm,1683,0,1,481887
gate_proj,1683,0,1,2274889
up_proj,1683,0,1,2257194
act_fn,1683,0,1,423439
down_proj,1683,0,1,2383145
final_layernorm,1683,0,1,480575
lm_head,1683,0,1,19484426
embedding,1684,0,1,105440
input_layernorm,1684,0,1,477838
q_proj,1684,0,1,693630
k_proj,1684,0,1,207103
v_proj,1684,0,1,207456
rope,1684,0,1,422543
o_proj,1684,0,1,727149
post_layernorm,1684,0,1,481870
gate_proj,1684,0,1,2260361
up_proj,1684,0,1,2257001
act_fn,1684,0,1,423774
down_proj,1684,0,1,2377289
final_layernorm,1684,0,1,480847
lm_head,1684,0,1,19371001
embedding,1685,0,1,106543
input_layernorm,1685,0,1,479358
q_proj,1685,0,1,708366
k_proj,1685,0,1,208655
v_proj,1685,0,1,209327
rope,1685,0,1,428206
o_proj,1685,0,1,740382
post_layernorm,1685,0,1,483070
gate_proj,1685,0,1,2268266
up_proj,1685,0,1,2255946
act_fn,1685,0,1,423727
down_proj,1685,0,1,2398809
final_layernorm,1685,0,1,481007
lm_head,1685,0,1,19518603
embedding,1686,0,1,106928
input_layernorm,1686,0,1,479118
q_proj,1686,0,1,701758
k_proj,1686,0,1,210191
v_proj,1686,0,1,210447
rope,1686,0,1,427583
o_proj,1686,0,1,725374
post_layernorm,1686,0,1,481919
gate_proj,1686,0,1,2263114
up_proj,1686,0,1,2257817
act_fn,1686,0,1,423647
down_proj,1686,0,1,2402170
final_layernorm,1686,0,1,481311
lm_head,1686,0,1,19441947
embedding,1687,0,1,106624
input_layernorm,1687,0,1,479790
q_proj,1687,0,1,701054
k_proj,1687,0,1,205951
v_proj,1687,0,1,206239
rope,1687,0,1,426750
o_proj,1687,0,1,726126
post_layernorm,1687,0,1,481630
gate_proj,1687,0,1,2260314
up_proj,1687,0,1,2257482
act_fn,1687,0,1,424222
down_proj,1687,0,1,2391161
final_layernorm,1687,0,1,481550
lm_head,1687,0,1,19486219
embedding,1688,0,1,107328
input_layernorm,1688,0,1,479488
q_proj,1688,0,1,707133
k_proj,1688,0,1,210767
v_proj,1688,0,1,210959
rope,1688,0,1,427550
o_proj,1688,0,1,741021
post_layernorm,1688,0,1,482479
gate_proj,1688,0,1,2276105
up_proj,1688,0,1,2256153
act_fn,1688,0,1,424590
down_proj,1688,0,1,2400585
final_layernorm,1688,0,1,482143
lm_head,1688,0,1,19492779
embedding,1689,0,1,106960
input_layernorm,1689,0,1,479966
q_proj,1689,0,1,706222
k_proj,1689,0,1,208159
v_proj,1689,0,1,208959
rope,1689,0,1,429886
o_proj,1689,0,1,729662
post_layernorm,1689,0,1,482783
gate_proj,1689,0,1,2275001
up_proj,1689,0,1,2256634
act_fn,1689,0,1,424831
down_proj,1689,0,1,2383321
final_layernorm,1689,0,1,482271
lm_head,1689,0,1,19593756
embedding,1690,0,1,106496
input_layernorm,1690,0,1,479822
q_proj,1690,0,1,697790
k_proj,1690,0,1,208191
v_proj,1690,0,1,207903
rope,1690,0,1,429279
o_proj,1690,0,1,729806
post_layernorm,1690,0,1,483423
gate_proj,1690,0,1,2266186
up_proj,1690,0,1,2240826
act_fn,1690,0,1,425726
down_proj,1690,0,1,2388697
final_layernorm,1690,0,1,481791
lm_head,1690,0,1,19431148
embedding,1691,0,1,106800
input_layernorm,1691,0,1,479710
q_proj,1691,0,1,699662
k_proj,1691,0,1,205039
v_proj,1691,0,1,205568
rope,1691,0,1,426447
o_proj,1691,0,1,727773
post_layernorm,1691,0,1,483775
gate_proj,1691,0,1,2262730
up_proj,1691,0,1,2250106
act_fn,1691,0,1,425759
down_proj,1691,0,1,2384938
final_layernorm,1691,0,1,482157
lm_head,1691,0,1,19438429
embedding,1692,0,1,107360
input_layernorm,1692,0,1,480352
q_proj,1692,0,1,705213
k_proj,1692,0,1,209967
v_proj,1692,0,1,211215
rope,1692,0,1,428287
o_proj,1692,0,1,735022
post_layernorm,1692,0,1,484542
gate_proj,1692,0,1,2252970
up_proj,1692,0,1,2240698
act_fn,1692,0,1,425950
down_proj,1692,0,1,2376058
final_layernorm,1692,0,1,482336
lm_head,1692,0,1,19443101
embedding,1693,0,1,106720
input_layernorm,1693,0,1,479727
q_proj,1693,0,1,704718
k_proj,1693,0,1,208159
v_proj,1693,0,1,207631
rope,1693,0,1,430127
o_proj,1693,0,1,728238
post_layernorm,1693,0,1,483823
gate_proj,1693,0,1,2261818
up_proj,1693,0,1,2242026
act_fn,1693,0,1,426302
down_proj,1693,0,1,2385402
final_layernorm,1693,0,1,482863
lm_head,1693,0,1,19530222
embedding,1694,0,1,106703
input_layernorm,1694,0,1,480414
q_proj,1694,0,1,703166
k_proj,1694,0,1,211023
v_proj,1694,0,1,210111
rope,1694,0,1,428559
o_proj,1694,0,1,729854
post_layernorm,1694,0,1,484558
gate_proj,1694,0,1,2264426
up_proj,1694,0,1,2258842
act_fn,1694,0,1,426527
down_proj,1694,0,1,2376778
final_layernorm,1694,0,1,483054
lm_head,1694,0,1,19518590
embedding,1695,0,1,107135
input_layernorm,1695,0,1,481342
q_proj,1695,0,1,704478
k_proj,1695,0,1,207071
v_proj,1695,0,1,207199
rope,1695,0,1,428302
o_proj,1695,0,1,730367
post_layernorm,1695,0,1,484702
gate_proj,1695,0,1,2262746
up_proj,1695,0,1,2242794
act_fn,1695,0,1,426830
down_proj,1695,0,1,2391418
final_layernorm,1695,0,1,483134
lm_head,1695,0,1,19465854
embedding,1696,0,1,107807
input_layernorm,1696,0,1,481839
q_proj,1696,0,1,706414
k_proj,1696,0,1,210656
v_proj,1696,0,1,210847
rope,1696,0,1,430031
o_proj,1696,0,1,735310
post_layernorm,1696,0,1,485455
gate_proj,1696,0,1,2276154
up_proj,1696,0,1,2273018
act_fn,1696,0,1,427038
down_proj,1696,0,1,2389914
final_layernorm,1696,0,1,483823
lm_head,1696,0,1,19606767
embedding,1697,0,1,107792
input_layernorm,1697,0,1,482015
q_proj,1697,0,1,707614
k_proj,1697,0,1,208383
v_proj,1697,0,1,208767
rope,1697,0,1,431439
o_proj,1697,0,1,731150
post_layernorm,1697,0,1,485998
gate_proj,1697,0,1,2276186
up_proj,1697,0,1,2252058
act_fn,1697,0,1,427519
down_proj,1697,0,1,2390538
final_layernorm,1697,0,1,484336
lm_head,1697,0,1,19605886
embedding,1698,0,1,106464
input_layernorm,1698,0,1,481247
q_proj,1698,0,1,697742
k_proj,1698,0,1,210239
v_proj,1698,0,1,210607
rope,1698,0,1,429070
o_proj,1698,0,1,731054
post_layernorm,1698,0,1,486062
gate_proj,1698,0,1,2269322
up_proj,1698,0,1,2244314
act_fn,1698,0,1,427903
down_proj,1698,0,1,2391130
final_layernorm,1698,0,1,483823
lm_head,1698,0,1,19478143
embedding,1699,0,1,107423
input_layernorm,1699,0,1,483150
q_proj,1699,0,1,708654
k_proj,1699,0,1,207743
v_proj,1699,0,1,209983
rope,1699,0,1,432141
o_proj,1699,0,1,741661
post_layernorm,1699,0,1,487198
gate_proj,1699,0,1,2279594
up_proj,1699,0,1,2259418
act_fn,1699,0,1,428127
down_proj,1699,0,1,2397450
final_layernorm,1699,0,1,485249
lm_head,1699,0,1,19641391
embedding,1700,0,1,107983
input_layernorm,1700,0,1,482846
q_proj,1700,0,1,707710
k_proj,1700,0,1,211760
v_proj,1700,0,1,212223
rope,1700,0,1,430558
o_proj,1700,0,1,731710
post_layernorm,1700,0,1,486814
gate_proj,1700,0,1,2264890
up_proj,1700,0,1,2258427
act_fn,1700,0,1,428063
down_proj,1700,0,1,2396411
final_layernorm,1700,0,1,485197
lm_head,1700,0,1,19583695
embedding,1701,0,1,107183
input_layernorm,1701,0,1,482254
q_proj,1701,0,1,725694
k_proj,1701,0,1,206496
v_proj,1701,0,1,206191
rope,1701,0,1,429262
o_proj,1701,0,1,759838
post_layernorm,1701,0,1,487839
gate_proj,1701,0,1,2277770
up_proj,1701,0,1,2273834
act_fn,1701,0,1,428382
down_proj,1701,0,1,2391850
final_layernorm,1701,0,1,485470
lm_head,1701,0,1,19623184
embedding,1702,0,1,107136
input_layernorm,1702,0,1,483487
q_proj,1702,0,1,724638
k_proj,1702,0,1,211632
v_proj,1702,0,1,210511
rope,1702,0,1,430912
o_proj,1702,0,1,753726
post_layernorm,1702,0,1,486511
gate_proj,1702,0,1,2263754
up_proj,1702,0,1,2250426
act_fn,1702,0,1,428702
down_proj,1702,0,1,2391338
final_layernorm,1702,0,1,485342
lm_head,1702,0,1,19479008
embedding,1703,0,1,108495
input_layernorm,1703,0,1,483790
q_proj,1703,0,1,733358
k_proj,1703,0,1,209919
v_proj,1703,0,1,209007
rope,1703,0,1,432480
o_proj,1703,0,1,756205
post_layernorm,1703,0,1,487038
gate_proj,1703,0,1,2264938
up_proj,1703,0,1,2251434
act_fn,1703,0,1,428799
down_proj,1703,0,1,2391194
final_layernorm,1703,0,1,485886
lm_head,1703,0,1,19600800
embedding,1704,0,1,107375
input_layernorm,1704,0,1,483344
q_proj,1704,0,1,726846
k_proj,1704,0,1,210303
v_proj,1704,0,1,208976
rope,1704,0,1,428432
o_proj,1704,0,1,758414
post_layernorm,1704,0,1,486639
gate_proj,1704,0,1,2266154
up_proj,1704,0,1,2258090
act_fn,1704,0,1,429327
down_proj,1704,0,1,2391002
final_layernorm,1704,0,1,485869
lm_head,1704,0,1,19598368
embedding,1705,0,1,107664
input_layernorm,1705,0,1,484431
q_proj,1705,0,1,734078
k_proj,1705,0,1,210014
v_proj,1705,0,1,208336
rope,1705,0,1,433118
o_proj,1705,0,1,756958
post_layernorm,1705,0,1,487182
gate_proj,1705,0,1,2262859
up_proj,1705,0,1,2245274
act_fn,1705,0,1,429342
down_proj,1705,0,1,2392298
final_layernorm,1705,0,1,486799
lm_head,1705,0,1,19593569
embedding,1706,0,1,107631
input_layernorm,1706,0,1,483407
q_proj,1706,0,1,720862
k_proj,1706,0,1,210079
v_proj,1706,0,1,208719
rope,1706,0,1,430974
o_proj,1706,0,1,754590
post_layernorm,1706,0,1,488239
gate_proj,1706,0,1,2268954
up_proj,1706,0,1,2244474
act_fn,1706,0,1,429726
down_proj,1706,0,1,2382698
final_layernorm,1706,0,1,486544
lm_head,1706,0,1,19465649
embedding,1707,0,1,108127
input_layernorm,1707,0,1,485502
q_proj,1707,0,1,735710
k_proj,1707,0,1,209759
v_proj,1707,0,1,208912
rope,1707,0,1,434399
o_proj,1707,0,1,755982
post_layernorm,1707,0,1,488718
gate_proj,1707,0,1,2271754
up_proj,1707,0,1,2259754
act_fn,1707,0,1,429567
down_proj,1707,0,1,2392315
final_layernorm,1707,0,1,486863
lm_head,1707,0,1,19592034
embedding,1708,0,1,108575
input_layernorm,1708,0,1,484942
q_proj,1708,0,1,726190
k_proj,1708,0,1,211311
v_proj,1708,0,1,209328
rope,1708,0,1,432831
o_proj,1708,0,1,756798
post_layernorm,1708,0,1,489071
gate_proj,1708,0,1,2276986
up_proj,1708,0,1,2260747
act_fn,1708,0,1,429839
down_proj,1708,0,1,2386923
final_layernorm,1708,0,1,487453
lm_head,1708,0,1,19534498
embedding,1709,0,1,108383
input_layernorm,1709,0,1,485647
q_proj,1709,0,1,737342
k_proj,1709,0,1,210271
v_proj,1709,0,1,209279
rope,1709,0,1,434495
o_proj,1709,0,1,756318
post_layernorm,1709,0,1,489549
gate_proj,1709,0,1,2272777
up_proj,1709,0,1,2262699
act_fn,1709,0,1,430287
down_proj,1709,0,1,2394169
final_layernorm,1709,0,1,488542
lm_head,1709,0,1,19593250
embedding,1710,0,1,108048
input_layernorm,1710,0,1,485248
q_proj,1710,0,1,726558
k_proj,1710,0,1,210928
v_proj,1710,0,1,210096
rope,1710,0,1,433359
o_proj,1710,0,1,765310
post_layernorm,1710,0,1,490672
gate_proj,1710,0,1,2271883
up_proj,1710,0,1,2260683
act_fn,1710,0,1,430591
down_proj,1710,0,1,2393674
final_layernorm,1710,0,1,487839
lm_head,1710,0,1,19582066
embedding,1711,0,1,108975
input_layernorm,1711,0,1,485439
q_proj,1711,0,1,728846
k_proj,1711,0,1,208112
v_proj,1711,0,1,208351
rope,1711,0,1,434047
o_proj,1711,0,1,758878
post_layernorm,1711,0,1,490414
gate_proj,1711,0,1,2270426
up_proj,1711,0,1,2245931
act_fn,1711,0,1,431390
down_proj,1711,0,1,2391882
final_layernorm,1711,0,1,488174
lm_head,1711,0,1,19623682
embedding,1712,0,1,109311
input_layernorm,1712,0,1,485774
q_proj,1712,0,1,733182
k_proj,1712,0,1,212128
v_proj,1712,0,1,211295
rope,1712,0,1,433183
o_proj,1712,0,1,766478
post_layernorm,1712,0,1,490526
gate_proj,1712,0,1,2276666
up_proj,1712,0,1,2261738
act_fn,1712,0,1,431358
down_proj,1712,0,1,2405819
final_layernorm,1712,0,1,488686
lm_head,1712,0,1,19574483
embedding,1713,0,1,109119
input_layernorm,1713,0,1,486798
q_proj,1713,0,1,732622
k_proj,1713,0,1,208943
v_proj,1713,0,1,207503
rope,1713,0,1,433710
o_proj,1713,0,1,751070
post_layernorm,1713,0,1,489999
gate_proj,1713,0,1,2247675
up_proj,1713,0,1,2244939
act_fn,1713,0,1,431599
down_proj,1713,0,1,2388506
final_layernorm,1713,0,1,488864
lm_head,1713,0,1,19566259
embedding,1714,0,1,108703
input_layernorm,1714,0,1,486782
q_proj,1714,0,1,725454
k_proj,1714,0,1,212063
v_proj,1714,0,1,210702
rope,1714,0,1,434304
o_proj,1714,0,1,761406
post_layernorm,1714,0,1,491726
gate_proj,1714,0,1,2272698
up_proj,1714,0,1,2260378
act_fn,1714,0,1,431934
down_proj,1714,0,1,2388634
final_layernorm,1714,0,1,488686
lm_head,1714,0,1,19509891
embedding,1715,0,1,107919
input_layernorm,1715,0,1,487774
q_proj,1715,0,1,733726
k_proj,1715,0,1,210656
v_proj,1715,0,1,209551
rope,1715,0,1,436335
o_proj,1715,0,1,753246
post_layernorm,1715,0,1,491199
gate_proj,1715,0,1,2267483
up_proj,1715,0,1,2247067
act_fn,1715,0,1,432334
down_proj,1715,0,1,2385354
final_layernorm,1715,0,1,488942
lm_head,1715,0,1,19598435
embedding,1716,0,1,108912
input_layernorm,1716,0,1,487024
q_proj,1716,0,1,725214
k_proj,1716,0,1,210768
v_proj,1716,0,1,209087
rope,1716,0,1,432064
o_proj,1716,0,1,755710
post_layernorm,1716,0,1,491695
gate_proj,1716,0,1,2264794
up_proj,1716,0,1,2250651
act_fn,1716,0,1,432670
down_proj,1716,0,1,2398170
final_layernorm,1716,0,1,489599
lm_head,1716,0,1,19573220
embedding,1717,0,1,108511
input_layernorm,1717,0,1,487118
q_proj,1717,0,1,733310
k_proj,1717,0,1,210175
v_proj,1717,0,1,208928
rope,1717,0,1,436095
o_proj,1717,0,1,756526
post_layernorm,1717,0,1,491821
gate_proj,1717,0,1,2266251
up_proj,1717,0,1,2254347
act_fn,1717,0,1,432958
down_proj,1717,0,1,2387466
final_layernorm,1717,0,1,490015
lm_head,1717,0,1,19615748
embedding,1718,0,1,108864
input_layernorm,1718,0,1,487488
q_proj,1718,0,1,731118
k_proj,1718,0,1,212143
v_proj,1718,0,1,211247
rope,1718,0,1,435949
o_proj,1718,0,1,761742
post_layernorm,1718,0,1,492847
gate_proj,1718,0,1,2269099
up_proj,1718,0,1,2263259
act_fn,1718,0,1,433231
down_proj,1718,0,1,2411434
final_layernorm,1718,0,1,490414
lm_head,1718,0,1,19541428
embedding,1719,0,1,109152
input_layernorm,1719,0,1,488638
q_proj,1719,0,1,735198
k_proj,1719,0,1,209488
v_proj,1719,0,1,209631
rope,1719,0,1,437054
o_proj,1719,0,1,762510
post_layernorm,1719,0,1,492223
gate_proj,1719,0,1,2267770
up_proj,1719,0,1,2264267
act_fn,1719,0,1,433087
down_proj,1719,0,1,2410442
final_layernorm,1719,0,1,490990
lm_head,1719,0,1,19747379
embedding,1720,0,1,108767
input_layernorm,1720,0,1,488894
q_proj,1720,0,1,736543
k_proj,1720,0,1,212672
v_proj,1720,0,1,212479
rope,1720,0,1,437038
o_proj,1720,0,1,769182
post_layernorm,1720,0,1,493248
gate_proj,1720,0,1,2299146
up_proj,1720,0,1,2262475
act_fn,1720,0,1,433407
down_proj,1720,0,1,2407594
final_layernorm,1720,0,1,491311
lm_head,1720,0,1,19658084
embedding,1721,0,1,108687
input_layernorm,1721,0,1,487982
q_proj,1721,0,1,725966
k_proj,1721,0,1,208239
v_proj,1721,0,1,205407
rope,1721,0,1,434271
o_proj,1721,0,1,757517
post_layernorm,1721,0,1,492223
gate_proj,1721,0,1,2279979
up_proj,1721,0,1,2264491
act_fn,1721,0,1,433519
down_proj,1721,0,1,2406187
final_layernorm,1721,0,1,491439
lm_head,1721,0,1,19632949
embedding,1722,0,1,108559
input_layernorm,1722,0,1,488463
q_proj,1722,0,1,726831
k_proj,1722,0,1,210783
v_proj,1722,0,1,209295
rope,1722,0,1,433791
o_proj,1722,0,1,759438
post_layernorm,1722,0,1,492639
gate_proj,1722,0,1,2267435
up_proj,1722,0,1,2262346
act_fn,1722,0,1,433982
down_proj,1722,0,1,2390635
final_layernorm,1722,0,1,490527
lm_head,1722,0,1,19560932
embedding,1723,0,1,108943
input_layernorm,1723,0,1,489007
q_proj,1723,0,1,731790
k_proj,1723,0,1,208416
v_proj,1723,0,1,207584
rope,1723,0,1,436431
o_proj,1723,0,1,758894
post_layernorm,1723,0,1,493134
gate_proj,1723,0,1,2269210
up_proj,1723,0,1,2256187
act_fn,1723,0,1,434270
down_proj,1723,0,1,2396906
final_layernorm,1723,0,1,492191
lm_head,1723,0,1,19613157
embedding,1724,0,1,109792
input_layernorm,1724,0,1,489615
q_proj,1724,0,1,735214
k_proj,1724,0,1,212751
v_proj,1724,0,1,211663
rope,1724,0,1,436848
o_proj,1724,0,1,756174
post_layernorm,1724,0,1,492607
gate_proj,1724,0,1,2272043
up_proj,1724,0,1,2247435
act_fn,1724,0,1,434478
down_proj,1724,0,1,2389755
final_layernorm,1724,0,1,491695
lm_head,1724,0,1,19641941
embedding,1725,0,1,109727
input_layernorm,1725,0,1,489677
q_proj,1725,0,1,728015
k_proj,1725,0,1,209103
v_proj,1725,0,1,209199
rope,1725,0,1,438158
o_proj,1725,0,1,753582
post_layernorm,1725,0,1,493118
gate_proj,1725,0,1,2266907
up_proj,1725,0,1,2247131
act_fn,1725,0,1,435022
down_proj,1725,0,1,2390555
final_layernorm,1725,0,1,491583
lm_head,1725,0,1,19609925
embedding,1726,0,1,110383
input_layernorm,1726,0,1,489376
q_proj,1726,0,1,730846
k_proj,1726,0,1,211792
v_proj,1726,0,1,210655
rope,1726,0,1,437439
o_proj,1726,0,1,758398
post_layernorm,1726,0,1,492911
gate_proj,1726,0,1,2270075
up_proj,1726,0,1,2265643
act_fn,1726,0,1,435246
down_proj,1726,0,1,2400507
final_layernorm,1726,0,1,492319
lm_head,1726,0,1,19481190
embedding,1727,0,1,109679
input_layernorm,1727,0,1,489807
q_proj,1727,0,1,727070
k_proj,1727,0,1,207583
v_proj,1727,0,1,206815
rope,1727,0,1,436399
o_proj,1727,0,1,753006
post_layernorm,1727,0,1,492958
gate_proj,1727,0,1,2268891
up_proj,1727,0,1,2248635
act_fn,1727,0,1,435343
down_proj,1727,0,1,2379323
final_layernorm,1727,0,1,492302
lm_head,1727,0,1,19554454
embedding,1728,0,1,109535
input_layernorm,1728,0,1,489856
q_proj,1728,0,1,732222
k_proj,1728,0,1,211839
v_proj,1728,0,1,210863
rope,1728,0,1,437039
o_proj,1728,0,1,752110
post_layernorm,1728,0,1,493376
gate_proj,1728,0,1,2273627
up_proj,1728,0,1,2249419
act_fn,1728,0,1,435678
down_proj,1728,0,1,2392651
final_layernorm,1728,0,1,492190
lm_head,1728,0,1,19589958
embedding,1729,0,1,108639
input_layernorm,1729,0,1,489710
q_proj,1729,0,1,724046
k_proj,1729,0,1,207007
v_proj,1729,0,1,205647
rope,1729,0,1,435855
o_proj,1729,0,1,753022
post_layernorm,1729,0,1,494047
gate_proj,1729,0,1,2266507
up_proj,1729,0,1,2248796
act_fn,1729,0,1,436079
down_proj,1729,0,1,2381899
final_layernorm,1729,0,1,492830
lm_head,1729,0,1,19574006
embedding,1730,0,1,109935
input_layernorm,1730,0,1,491039
q_proj,1730,0,1,730750
k_proj,1730,0,1,205151
v_proj,1730,0,1,202864
rope,1730,0,1,440320
o_proj,1730,0,1,768254
post_layernorm,1730,0,1,494879
gate_proj,1730,0,1,2270779
up_proj,1730,0,1,2264891
act_fn,1730,0,1,436015
down_proj,1730,0,1,2396283
final_layernorm,1730,0,1,493374
lm_head,1730,0,1,19465047
embedding,1731,0,1,109920
input_layernorm,1731,0,1,491551
q_proj,1731,0,1,736558
k_proj,1731,0,1,203567
v_proj,1731,0,1,201855
rope,1731,0,1,438735
o_proj,1731,0,1,764622
post_layernorm,1731,0,1,495887
gate_proj,1731,0,1,2270043
up_proj,1731,0,1,2265867
act_fn,1731,0,1,436271
down_proj,1731,0,1,2393691
final_layernorm,1731,0,1,494447
lm_head,1731,0,1,19722870
embedding,1732,0,1,109695
input_layernorm,1732,0,1,490735
q_proj,1732,0,1,725262
k_proj,1732,0,1,200399
v_proj,1732,0,1,198495
rope,1732,0,1,434494
o_proj,1732,0,1,758718
post_layernorm,1732,0,1,495790
gate_proj,1732,0,1,2270891
up_proj,1732,0,1,2251067
act_fn,1732,0,1,436559
down_proj,1732,0,1,2384827
final_layernorm,1732,0,1,493726
lm_head,1732,0,1,19577894
embedding,1733,0,1,109648
input_layernorm,1733,0,1,491919
q_proj,1733,0,1,735006
k_proj,1733,0,1,204991
v_proj,1733,0,1,200944
rope,1733,0,1,439726
o_proj,1733,0,1,758142
post_layernorm,1733,0,1,496206
gate_proj,1733,0,1,2269803
up_proj,1733,0,1,2267419
act_fn,1733,0,1,436495
down_proj,1733,0,1,2398266
final_layernorm,1733,0,1,495295
lm_head,1733,0,1,19633607
embedding,1734,0,1,110207
input_layernorm,1734,0,1,491455
q_proj,1734,0,1,727822
k_proj,1734,0,1,201519
v_proj,1734,0,1,199439
rope,1734,0,1,439150
o_proj,1734,0,1,759134
post_layernorm,1734,0,1,496511
gate_proj,1734,0,1,2269979
up_proj,1734,0,1,2250395
act_fn,1734,0,1,437039
down_proj,1734,0,1,2390475
final_layernorm,1734,0,1,493967
lm_head,1734,0,1,19557159
embedding,1735,0,1,109231
input_layernorm,1735,0,1,491263
q_proj,1735,0,1,730031
k_proj,1735,0,1,201791
v_proj,1735,0,1,198784
rope,1735,0,1,438862
o_proj,1735,0,1,759070
post_layernorm,1735,0,1,496575
gate_proj,1735,0,1,2269803
up_proj,1735,0,1,2253291
act_fn,1735,0,1,437086
down_proj,1735,0,1,2391483
final_layernorm,1735,0,1,494846
lm_head,1735,0,1,19610903
embedding,1736,0,1,110080
input_layernorm,1736,0,1,492158
q_proj,1736,0,1,732206
k_proj,1736,0,1,203151
v_proj,1736,0,1,201040
rope,1736,0,1,440638
o_proj,1736,0,1,769439
post_layernorm,1736,0,1,497326
gate_proj,1736,0,1,2289947
up_proj,1736,0,1,2259772
act_fn,1736,0,1,437199
down_proj,1736,0,1,2395499
final_layernorm,1736,0,1,494526
lm_head,1736,0,1,19509095
embedding,1737,0,1,109744
input_layernorm,1737,0,1,492511
q_proj,1737,0,1,729775
k_proj,1737,0,1,201327
v_proj,1737,0,1,199200
rope,1737,0,1,439839
o_proj,1737,0,1,759455
post_layernorm,1737,0,1,496766
gate_proj,1737,0,1,2281754
up_proj,1737,0,1,2251179
act_fn,1737,0,1,437342
down_proj,1737,0,1,2401915
final_layernorm,1737,0,1,495552
lm_head,1737,0,1,19651719
embedding,1738,0,1,109568
input_layernorm,1738,0,1,492719
q_proj,1738,0,1,734655
k_proj,1738,0,1,202655
v_proj,1738,0,1,200816
rope,1738,0,1,440879
o_proj,1738,0,1,763758
post_layernorm,1738,0,1,496559
gate_proj,1738,0,1,2264907
up_proj,1738,0,1,2249900
act_fn,1738,0,1,438190
down_proj,1738,0,1,2380075
final_layernorm,1738,0,1,494943
lm_head,1738,0,1,19456024
embedding,1739,0,1,110352
input_layernorm,1739,0,1,493118
q_proj,1739,0,1,728958
k_proj,1739,0,1,201647
v_proj,1739,0,1,199024
rope,1739,0,1,439918
o_proj,1739,0,1,755886
post_layernorm,1739,0,1,496623
gate_proj,1739,0,1,2269515
up_proj,1739,0,1,2252507
act_fn,1739,0,1,438478
down_proj,1739,0,1,2398092
final_layernorm,1739,0,1,495982
lm_head,1739,0,1,19696215
embedding,1740,0,1,110127
input_layernorm,1740,0,1,493440
q_proj,1740,0,1,732078
k_proj,1740,0,1,203599
v_proj,1740,0,1,200127
rope,1740,0,1,441166
o_proj,1740,0,1,759006
post_layernorm,1740,0,1,496527
gate_proj,1740,0,1,2271788
up_proj,1740,0,1,2264683
act_fn,1740,0,1,438335
down_proj,1740,0,1,2399339
final_layernorm,1740,0,1,496079
lm_head,1740,0,1,19556952
